Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,12.07,48.28,5.04,12.05,26.06,0.0,50.68333333333333,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1207.0,30410.0,31617.0,0.0
1,95,1134,47.47631578947368,48.22105263157895,5.073684210526316,12.0,27.221052631578946,1.8526315789473684,50.16468253968254,0.0,117.25,99.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,2.0,1.0,0,4510.25,56886.75,61397.0,108.0
2,103,1119,57.44720873786408,46.36893203883495,5.106796116504855,12.04,28.563106796116504,3.1650485436893203,49.56411974977659,0.1650485436893204,182.75,99.0,9.1,14.06,49.0,104.0,1,0.25,1.0,0.9,10.0,4.0,1.0,0,5917.0625,55462.25,61379.3125,180.0
3,131,1119,50.63728530534351,43.48091603053435,4.989312977099235,12.125190839694659,30.049618320610687,3.381679389312977,48.95280384271671,0.3893129770992366,182.75,99.0,9.1,14.06,49.0,103.0,2,0.25,1.0,0.9,9.94,4.0,1.0,0,6633.484375,54778.1875,61411.671875,138.0
4,161,1101,51.42466517857143,41.298136645962735,5.119875776397515,12.11254658385093,29.900621118012424,3.1540372670807453,49.012999545867395,0.6211180124223602,182.75,99.0,9.1,14.120000000000001,49.0,102.0,3,0.25,1.0,0.9,9.94,4.5,1.0,0,8279.37109375,53963.3125,62242.68359375,143.8
5,199,1090,52.367894158291456,41.04522613065327,4.964824120603014,12.150452261306533,30.974874371859297,3.8412060301507536,48.21058271215596,0.8090452261306532,182.75,99.0,9.1,14.120000000000001,49.0,101.0,2,0.90625,1.0,0.8,9.94,5.0,1.0,0,10421.2109375,52549.53515625,62970.74609375,249.7
6,237,1076,53.57654272151899,39.24050632911393,5.019831223628691,12.19459915611814,31.251054852320674,4.61983122362869,47.92881984781599,1.0,221.75,97.0,9.1,14.120000000000001,49.0,144.75,3,2.40625,1.0,0.8,9.94,5.0,0.09765625,0,12697.640625,51571.41015625,64269.05078125,398.0
7,289,1043,52.94979319852941,37.61245674740484,4.943598615916954,12.170311418685124,31.29757785467128,5.0276816608996535,47.649785774209015,1.221453287197232,190.875,97.0,9.1,14.120000000000001,49.0,166.75,4,1.203125,1.0,0.8,9.94,5.0,0.75,0,15302.490234375,49698.7265625,65001.216796875,435.7
8,338,1012,51.84559622318787,36.87278106508876,4.9180473372781055,12.1892899408284,31.275147928994084,5.304733727810651,47.77391806138834,1.4053254437869822,236.3125,97.0,9.1,14.120000000000001,49.0,165.75,4,0.6015625,1.0,0.7000000000000001,9.94,4.5,0.25,0,17523.8115234375,48347.205078125,65871.0166015625,588.4
9,379,973,53.66805506884894,36.9023746701847,4.900791556728229,12.128865435356213,31.869393139841687,6.175989445910293,47.946028110547275,1.5725593667546174,197.875,98.0,9.1,14.180000000000001,49.0,164.75,4,0.6015625,1.0,0.7000000000000001,9.879999999999999,4.5,1.0,0,20340.19287109375,46651.4853515625,66991.67822265625,872.5
10,431,879,52.80637892437645,36.92575406032483,4.9081206496519725,12.099675174013917,32.26218097447796,7.563805104408357,47.725395402268205,1.7308584686774942,220.0,98.0,9.1,14.180000000000001,49.5,163.75,5,0.6015625,1.0,0.7000000000000001,9.879999999999999,4.5,1.0,0,22759.54931640625,41950.62255859375,64710.171875,1083.2
11,475,806,49.60860145970395,36.47578947368421,4.922105263157897,12.085347368421044,32.76421052631579,7.932000000000005,47.93374944265664,1.9052631578947368,206.125,98.0,9.2,14.240000000000002,49.5,162.75,5,0.425048828125,1.0,0.7000000000000001,9.879999999999999,4.5,0.015625,0,23564.085693359375,38634.60205078125,62198.687744140625,1378.1
12,519,692,50.57691558661489,36.55876685934489,4.911560693641619,12.069788053949909,32.774566473988436,9.110019267822736,48.956098788046425,2.046242774566474,197.875,98.0,9.2,14.240000000000002,49.5,209.609375,5,0.6015625,1.0,0.7000000000000001,9.819999999999999,5.0,0.400390625,0,26249.419189453125,33877.620361328125,60127.03955078125,1463.8
13,545,619,50.420648585328266,36.30275229357798,5.029174311926608,12.114972477064226,33.61651376146789,10.2394495412844,49.040710942232934,2.2055045871559633,206.25,98.0,9.2,14.240000000000002,50.0,208.609375,6,0.6015625,1.0,0.7000000000000001,9.819999999999999,5.0,0.361328125,0,27479.253479003906,30356.200073242188,57835.453552246094,1959.2
14,588,558,46.825656086409175,36.39115646258504,5.124319727891163,12.10608843537415,33.60204081632653,10.811394557823135,50.14508669179828,2.3656462585034013,184.5390625,98.0,9.2,14.240000000000002,50.0,207.609375,6,0.6015625,1.0,0.7000000000000001,9.819999999999999,5.0,1.0,0,27533.485778808594,27980.958374023438,55514.44415283203,2024.3
15,623,493,45.81794839188528,36.37239165329053,5.211235955056181,12.108699839486352,33.81139646869984,11.245264847512033,50.31449967513945,2.534510433386838,209.86572265625,98.0,9.299999999999999,14.240000000000002,50.0,206.609375,6,0.694580078125,1.0,0.7000000000000001,9.819999999999999,5.0,0.361328125,0,28544.58184814453,24805.04833984375,53349.63018798828,2194.4
16,652,427,44.651799242920674,36.25920245398773,5.306901840490803,12.121411042944784,34.19708588957055,11.768251533742331,51.9695258754757,2.7193251533742333,185.5625,98.0,9.299999999999999,14.240000000000002,50.0,205.609375,7,0.3472900390625,1.0,0.7000000000000001,9.819999999999999,5.0,0.390625,0,29112.973106384277,22190.987548828125,51303.9606552124,2387.9
17,662,399,43.177460558104734,36.82628398791541,5.403323262839882,12.091752265861016,34.68504531722054,12.574018126888223,51.82732561536899,2.8685800604229605,184.5390625,98.0,9.299999999999999,14.240000000000002,50.0,204.609375,7,0.3472900390625,1.0,0.7000000000000001,9.819999999999999,5.0,0.8681640625,0,28583.478889465332,20679.102920532227,49262.58180999756,2909.7
18,659,360,44.14446275910767,36.822458270106225,5.435811836115324,12.08867981790591,35.393019726858874,13.948710166919579,51.75250301361084,3.030349013657056,200.81201171875,98.0,9.299999999999999,14.240000000000002,50.0,203.609375,7,0.3472900390625,1.0,0.7000000000000001,9.759999999999998,5.5,0.3330078125,0,29091.200958251953,18630.901084899902,47722.102043151855,3152.2
19,662,330,43.079389600955466,36.20845921450151,5.41993957703928,12.0829003021148,35.53776435045317,14.969939577039264,52.917807261149086,3.1722054380664653,223.67333984375,98.0,9.299999999999999,14.240000000000002,50.0,199.125,6,0.67999267578125,1.0,0.7000000000000001,9.759999999999998,5.5,0.10703277587890625,0,28518.55591583252,17462.8763961792,45981.43231201172,3267.2
20,632,325,44.329396827311456,35.67246835443038,5.473575949367094,12.073924050632906,35.60126582278481,14.612499999999988,49.993558959960936,3.365506329113924,212.977294921875,98.0,9.299999999999999,14.240000000000002,50.5,198.125,7,0.5002689361572266,1.0,0.7000000000000001,9.759999999999998,5.5,0.28533935546875,0,28016.17879486084,16247.906661987305,44264.085456848145,2982.8
21,630,323,40.64123049539233,35.32222222222222,5.4817460317460345,12.020095238095239,35.90555555555556,13.77079365079364,51.281339521378555,3.596825396825397,231.458984375,98.0,9.299999999999999,14.240000000000002,50.5,200.81201171875,7,0.67999267578125,1.0,0.7000000000000001,9.759999999999998,5.5,0.7169952392578125,0,25603.975212097168,16563.872665405273,42167.84787750244,2976.0
22,657,290,39.40524526854447,34.73820395738204,5.546118721461191,12.052115677321167,36.34779299847793,14.057077625570777,49.90845012007088,3.767123287671233,229.401611328125,98.0,9.299999999999999,14.240000000000002,50.5,212.977294921875,7,0.67999267578125,1.0,0.7000000000000001,9.759999999999998,5.5,0.2222900390625,0,25889.246141433716,14473.450534820557,40362.69667625427,2461.3
23,637,272,38.62459648048485,33.10204081632653,5.503767660910523,12.07623233908949,36.220565149136576,14.494819466248043,53.26479046485003,3.9293563579277864,248.9888916015625,98.0,9.299999999999999,14.300000000000002,50.5,228.248046875,7,0.67999267578125,1.0,0.7000000000000001,9.759999999999998,5.5,0.433990478515625,0,24603.867958068848,14488.023006439209,39091.89096450806,3143.5
24,612,280,37.99400369560017,32.22875816993464,5.497222222222222,12.089934640522884,36.532679738562095,15.17467320261438,51.91557385240282,4.106209150326797,262.7790832519531,98.0,9.299999999999999,14.300000000000002,50.5,227.248046875,7,0.67999267578125,1.0,0.7000000000000001,9.699999999999998,18.0,0.265533447265625,0,23252.330261707306,14536.36067867279,37788.6909403801,3176.3
25,588,275,36.90909670485931,31.610544217687075,5.497448979591839,11.98238095238096,36.84183673469388,15.017176870748294,53.49607006072998,4.304421768707483,262.7790832519531,97.0,9.299999999999999,14.300000000000002,50.5,226.248046875,8,0.67999267578125,1.0,0.7000000000000001,9.699999999999998,17.5,0.0775146484375,0,21702.548862457275,14711.419266700745,36413.96812915802,2681.8
