Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,11.515,46.06,5.39,11.89,23.07,0.0,48.63,0.0,24.5,98.0,9.0,14.0,48.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1151.5,29178.0,30329.5,0.0
1,92,1131,47.05434782608695,44.78260869565217,5.315217391304348,11.83695652173913,24.72826086956522,1.75,48.752873563218394,0.0,111.5,98.0,9.0,14.0,48.0,104.5,0,2.0,1.0,1.0,10.0,2.0,1.0,0,4329.0,55139.5,59468.5,113.0
2,112,1114,47.09486607142857,42.607142857142854,5.530357142857143,11.72535714285714,25.709821428571427,3.1964285714285716,48.05817998204668,0.21428571428571427,172.75,98.0,9.1,14.06,48.0,103.5,1,2.0,1.0,1.0,9.94,2.5,1.0,0,5274.625,53536.8125,58811.4375,156.0
3,134,1081,50.12511660447761,41.37313432835821,5.62686567164179,11.781044776119398,25.23134328358209,4.037313432835821,47.97577474560592,0.3880597014925373,177.5,98.0,9.2,14.06,48.0,102.5,2,2.0,1.0,0.9,9.94,2.5,1.0,0,6716.765625,51861.8125,58578.578125,202.0
4,165,1058,46.01886837121212,38.915151515151514,5.660606060606058,11.821818181818179,25.833333333333332,4.011515151515152,47.96626890359168,0.6484848484848484,170.0,98.0,9.299999999999999,14.06,48.0,163.25,3,1.28515625,1.0,0.9,9.94,2.5,1.0,0,7593.11328125,50748.3125,58341.42578125,236.0
5,206,1027,46.79126213592233,36.849514563106794,5.622815533980588,11.869029126213588,25.97087378640777,3.866504854368932,47.546251217137296,0.8640776699029126,154.0,98.0,9.299999999999999,14.120000000000001,48.0,170.0,3,1.28515625,1.0,0.9,9.94,2.5,1.0,0,9639.0,48830.0,58469.0,231.7
6,253,989,45.97286468626482,35.976284584980235,5.731225296442687,11.87889328063241,26.35573122529644,3.815415019762846,46.918810035389285,1.0948616600790513,180.1875,98.0,9.299999999999999,14.120000000000001,48.0,169.0,3,1.28515625,1.0,0.9,9.879999999999999,2.5,1.0,0,11631.134765625,46402.703125,58033.837890625,330.9
7,312,925,47.133674817207535,34.77564102564103,5.83974358974359,11.952564102564098,26.540064102564102,4.323717948717949,46.69266891891892,1.314102564102564,180.1875,98.0,9.299999999999999,14.180000000000001,48.0,168.0,4,1.28515625,1.0,0.9,9.879999999999999,2.5,0.5,0,14705.70654296875,43190.71875,57896.42529296875,482.7
8,354,873,48.01695811815855,33.951977401129945,5.810169491525426,11.930056497175142,27.002824858757062,4.831920903954802,46.35196520618557,1.5225988700564972,180.1875,98.0,9.299999999999999,14.180000000000001,48.0,167.0,4,1.28515625,1.0,0.9,9.819999999999999,2.5,0.75,0,16998.003173828125,40465.265625,57463.268798828125,778.5
9,407,783,46.73815947961456,33.105651105651106,5.840294840294844,11.95321867321866,27.41891891891892,6.203931203931204,46.173286837484035,1.7002457002457003,180.1875,98.0,9.299999999999999,14.180000000000001,48.0,166.0,4,0.9072265625,1.0,0.9,9.819999999999999,2.0,1.0,0,19022.430908203125,36153.68359375,55176.114501953125,1149.2
