Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,11.5525,46.21,4.84,12.05,23.94,0.0,49.055,0.0,24.5,98.0,9.0,14.0,49.0,99.0,0,0.5,2.0,1.0,10.0,1.0,1.0,0,1155.25,29433.0,30588.25,0.0
1,94,1142,46.27925531914894,45.41489361702128,4.904255319148936,11.98936170212766,25.382978723404257,1.7659574468085106,48.82399299474606,0.0,118.75,98.0,9.0,14.0,49.0,113.0,0,0.5,2.0,1.0,10.0,2.0,1.0,0,4350.25,55757.0,60107.25,93.0
2,119,1131,43.29149159663866,42.21848739495798,5.037815126050421,12.014789915966388,26.058823529411764,2.9495798319327733,48.6867816091954,0.23529411764705882,171.75,98.0,9.1,14.0,49.5,112.0,1,0.5,2.0,0.9,10.0,3.0,1.0,0,5151.6875,55064.75,60216.4375,134.0
3,136,1120,50.85765165441177,40.69117647058823,5.153676470588237,11.881911764705883,26.547794117647058,3.264705882352941,48.12566964285714,0.41911764705882354,158.75,93.0,9.1,14.06,49.5,111.0,2,0.5,2.0,0.9,9.94,3.0,1.0,0,6916.640625,53900.75,60817.390625,167.0
4,185,1107,45.07286739864865,39.85945945945946,5.201621621621623,11.87113513513514,26.5972972972973,3.4010810810810814,47.353644421860885,0.6972972972972973,174.75,93.0,9.2,14.06,49.5,110.0,3,0.5,2.0,0.9,9.94,3.0,1.0,0,8338.48046875,52420.484375,60758.96484375,177.2
5,211,1060,54.34534212085308,40.90521327014218,5.11706161137441,11.891753554502372,27.182464454976305,4.098578199052133,47.16784345518868,0.8246445497630331,188.125,93.0,9.2,14.06,49.5,109.0,3,0.5,2.0,0.9,9.94,3.0,0.75,0,11466.8671875,49997.9140625,61464.78125,326.09999999999997
6,267,1042,49.06907625234082,40.49438202247191,5.0531835205992515,11.880449438202252,27.312734082397004,3.676404494382022,46.667353946737045,1.0861423220973783,214.25,93.0,9.2,14.120000000000001,49.5,108.0,3,1.44140625,3.0,0.9,9.879999999999999,3.0,0.5,0,13101.443359375,48627.3828125,61728.826171875,357.7
7,316,1000,49.65136255191851,39.47784810126582,5.287658227848102,11.943101265822788,27.67246835443038,4.200316455696202,46.32495703125,1.25,188.125,93.0,9.2,14.120000000000001,49.5,140.125,4,1.37890625,3.0,0.9,9.879999999999999,3.0,0.1171875,0,15689.83056640625,46324.95703125,62014.78759765625,450.6
8,358,951,51.85279888813722,38.29608938547486,5.229888268156424,11.900223463687153,27.51396648044693,5.67513966480447,46.62058031019979,1.405027932960894,217.6875,93.0,9.2,14.120000000000001,49.5,146.75,4,2.21875,3.0,0.9,9.879999999999999,3.0,0.234375,0,18563.302001953125,44336.171875,62899.473876953125,939.1
9,396,872,49.33900898634786,37.01767676767677,5.205555555555556,11.970454545454544,27.86868686868687,6.418939393939392,46.96477431551032,1.6035353535353536,174.75,93.0,9.2,14.120000000000001,49.5,145.75,4,2.16015625,4.0,0.8,9.879999999999999,3.0,0.8828125,0,19538.24755859375,40953.283203125,60491.53076171875,1229.0
10,449,786,48.69887972621451,36.623608017817375,5.198886414253899,11.926948775055685,28.170378619153674,6.797995545657012,47.27152164837786,1.78173719376392,194.3125,93.0,9.299999999999999,14.120000000000001,50.0,144.75,5,2.21875,3.0,0.8,9.819999999999999,3.0,1.0,0,21865.796997070312,37155.416015625,59021.21301269531,1038.2
11,503,714,46.87219262549702,35.36978131212724,5.3320079522862835,11.956620278330012,28.73956262425447,7.009940357852882,47.003852908350844,1.9642147117296223,194.3125,93.0,9.299999999999999,14.180000000000001,50.0,174.125,5,2.21875,3.0,0.8,9.819999999999999,3.0,1.0,0,23576.712890625,33560.7509765625,57137.4638671875,1265.5
12,544,640,44.8323018691119,34.6672794117647,5.350367647058826,11.936838235294116,28.912683823529413,7.244669117647057,48.261156463623045,2.161764705882353,194.3125,93.0,9.299999999999999,14.180000000000001,50.0,173.125,6,1.7891845703125,3.0,0.7000000000000001,9.819999999999999,2.5,1.0,0,24388.772216796875,30887.14013671875,55275.912353515625,1563.0
13,596,553,44.083899222764394,34.352348993288594,5.4459731543624175,11.98063758389262,29.67953020134228,8.654865771812073,48.3035264523939,2.2701342281879193,194.3125,93.0,9.299999999999999,14.240000000000002,50.0,172.125,5,1.30126953125,2.0,0.7000000000000001,9.819999999999999,3.0,0.246337890625,0,26274.003936767578,26711.850128173828,52985.854064941406,1896.2
14,628,498,41.45787296173679,34.30573248407644,5.408280254777078,11.998535031847142,29.74203821656051,9.321815286624204,49.54376735457455,2.4363057324840764,194.3125,93.0,9.299999999999999,14.240000000000002,50.5,171.125,6,1.687744140625,3.0,0.7000000000000001,9.819999999999999,3.0,1.0,0,26035.544219970703,24672.796142578125,50708.34036254883,2470.0
