Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,1100,12.735,50.94,4.65,11.71,26.78,0.0,52.263636363636365,0.0,24.5,98.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,2.0,1.0,0,1273.5,57490.0,58763.5,0.0
1,99,1014,57.77777777777778,50.505050505050505,4.656565656565657,11.717171717171718,26.98989898989899,1.8080808080808082,51.226331360946745,0.0,119.5,98.0,9.0,14.0,49.0,98.0,0,2.0,1.0,1.0,10.0,2.0,1.0,0,5720.0,51943.5,57663.5,88.0
2,140,981,42.86696428571429,47.09285714285714,4.615714285714286,11.821,26.860714285714284,2.807142857142857,50.692405708460754,0.3,175.25,99.0,9.1,14.06,49.0,116.75,1,2.0,1.0,1.0,9.94,1.5,1.0,0,6001.375,49729.25,55730.625,161.0
3,165,915,52.58238636363637,46.56969696969697,4.567272727272728,11.84460606060606,27.406060606060606,3.2848484848484847,49.689959016393445,0.4727272727272727,153.25,99.0,9.1,14.06,49.0,115.75,2,1.4375,1.0,1.0,9.94,1.5,1.0,0,8676.09375,45466.3125,54142.40625,179.0
4,204,859,49.69799325980392,43.583333333333336,4.669607843137257,11.777156862745096,27.308823529411764,3.2161764705882354,49.03596114668219,0.6911764705882353,153.5,99.0,9.2,14.06,49.0,115.125,2,1.4375,1.0,0.9,9.94,2.5,1.0,0,10138.390625,42121.890625,52260.28125,240.2
5,251,779,50.21841540089641,42.90438247011952,4.741434262948207,11.838804780876494,27.681274900398407,3.9346613545816744,48.43110157252888,0.8764940239043825,187.5,99.0,9.2,14.120000000000001,49.0,134.25,3,0.501953125,1.0,0.9,9.879999999999999,2.5,1.0,0,12604.822265625,37727.828125,50332.650390625,314.3
6,300,710,46.99247721354167,42.46666666666667,4.854333333333331,11.794733333333332,28.248333333333335,4.653666666666666,48.221415602992955,1.0966666666666667,151.375,99.0,9.2,14.120000000000001,49.0,133.25,4,1.791015625,1.0,0.9,9.879999999999999,2.5,0.501953125,0,14097.7431640625,34237.205078125,48334.9482421875,536.4
7,350,632,44.47267578125,41.18571428571428,4.897142857142856,11.712914285714287,28.345714285714287,5.197714285714286,48.57761199564873,1.282857142857143,161.5625,100.0,9.2,14.120000000000001,49.0,144.75,4,1.791015625,1.0,0.9,9.879999999999999,2.0,1.0,0,15565.4365234375,30701.05078125,46266.4873046875,720.1
8,392,556,45.68683546416614,39.65816326530612,4.906122448979586,11.74877551020408,28.758928571428573,5.801785714285717,47.55125987100944,1.4668367346938775,161.5625,100.0,9.2,14.120000000000001,49.5,143.75,4,1.3818359375,1.0,0.8,9.819999999999999,2.0,0.875,0,17909.239501953125,26438.50048828125,44347.739990234375,877.9
9,450,499,41.648273383246526,39.346666666666664,4.943999999999995,11.73488888888888,29.224444444444444,6.453777777777777,47.038397595973194,1.6377777777777778,156.953125,100.0,9.299999999999999,14.120000000000001,49.5,161.5625,4,0.562744140625,1.0,0.8,9.819999999999999,2.5,0.12548828125,0,18741.723022460938,23472.160400390625,42213.88342285156,1014.1
10,488,429,42.20105956030674,38.11270491803279,4.974385245901636,11.701516393442619,30.019467213114755,7.6018442622950815,46.33664829636509,1.8155737704918034,168.40625,100.0,9.299999999999999,14.120000000000001,49.5,160.5625,4,0.345458984375,1.0,0.8,9.819999999999999,2.5,0.140625,0,20594.117065429688,19878.422119140625,40472.53918457031,1422.8
11,534,370,40.257409942284056,39.00187265917603,5.030149812734078,11.640861423220965,30.204119850187265,8.814232209737828,45.694835765941725,1.9119850187265917,177.21875,100.0,9.299999999999999,14.120000000000001,49.5,159.5625,4,0.69091796875,1.0,0.8,9.819999999999999,6.0,0.187744140625,0,21497.456909179688,16907.089233398438,38404.546142578125,1604.8
12,528,342,41.426238898074985,38.85037878787879,5.098674242424239,11.61306818181818,30.564393939393938,9.565340909090912,44.02203012209887,2.0757575757575757,180.140625,100.0,9.299999999999999,14.120000000000001,49.5,158.5625,5,0.69091796875,1.0,0.8,9.819999999999999,6.0,0.187744140625,0,21873.054138183594,15055.534301757812,36928.588439941406,2031.4
13,538,317,39.45211278638875,37.91263940520446,5.210780669144976,11.624423791821558,31.71840148698885,11.513754646840152,44.72376797552741,2.2453531598513012,180.140625,100.0,9.299999999999999,14.120000000000001,49.5,177.21875,6,0.69091796875,1.0,0.8,9.819999999999999,8.0,0.69091796875,0,21225.23667907715,14177.434448242188,35402.671127319336,2277.4
14,540,302,36.48818381980613,35.88148148148148,5.3716666666666555,11.643074074074066,32.47962962962963,11.624074074074075,47.224536213653764,2.462962962962963,180.140625,100.0,9.299999999999999,14.120000000000001,49.5,176.21875,6,0.69091796875,1.0,0.8,9.819999999999999,8.0,1.25,0,19703.619262695312,14261.809936523438,33965.42919921875,2099.4
15,543,273,36.268426357711874,35.28729281767956,5.408287292817676,11.666445672191522,32.98710865561694,12.306261510128914,47.325431404532964,2.6611418047882136,191.0458984375,100.0,9.299999999999999,14.120000000000001,49.5,147.70703125,6,0.7451705932617188,1.0,0.9,9.759999999999998,8.0,0.25,0,19693.75551223755,12919.8427734375,32613.59828567505,2163.9
16,536,263,35.19338986055175,34.65298507462686,5.481529850746266,11.601156716417908,33.81716417910448,13.274440298507466,46.73483111015291,2.841417910447761,179.188232421875,99.0,9.299999999999999,14.120000000000001,49.5,180.140625,7,0.7451705932617188,1.0,0.8,9.759999999999998,8.0,0.0938720703125,0,18863.656965255737,12291.260581970215,31154.917547225952,2521.3
