Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,12.4425,49.77,4.66,12.0,24.11,0.0,49.751666666666665,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.5,2.0,1.0,10.0,1.0,1.0,0,1244.25,29851.0,31095.25,0.0
1,97,1135,50.94845360824742,49.608247422680414,4.680412371134021,12.02061855670103,24.75257731958763,1.8556701030927836,49.16057268722467,0.0,119.25,99.0,9.0,14.0,49.0,99.0,0,2.25,2.0,1.0,10.0,2.0,1.0,0,4942.0,55797.25,60739.25,90.0
2,123,1110,49.83130081300813,47.53658536585366,4.833333333333334,12.047804878048781,24.630081300813007,2.5447154471544717,48.254954954954954,0.24390243902439024,175.0,99.0,9.1,14.06,49.0,98.0,1,2.25,2.0,0.9,9.94,2.0,1.0,0,6129.25,53563.0,59692.25,130.0
3,147,1074,52.46938775510204,45.993197278911566,4.834693877551022,11.985170068027212,25.282312925170068,2.707482993197279,47.76815642458101,0.4489795918367347,175.75,99.0,9.1,14.06,49.5,112.5,2,2.25,2.0,0.9,9.94,2.0,1.0,0,7713.0,51303.0,59016.0,137.0
4,184,1037,51.44590692934783,44.80978260869565,5.053260869565219,11.954565217391309,24.839673913043477,3.2467391304347823,47.18322082931533,0.6358695652173914,175.0,99.0,9.1,14.06,49.5,126.25,2,2.25,1.0,0.9,9.879999999999999,2.0,0.25,0,9466.046875,48929.0,58395.046875,199.3
5,224,1000,52.379464285714285,43.982142857142854,5.017410714285712,11.916428571428574,25.258928571428573,3.702232142857143,46.0908125,0.84375,175.0,99.0,9.1,14.120000000000001,49.5,125.25,3,2.25,1.0,0.9,9.879999999999999,2.0,1.0,0,11733.0,46090.8125,57823.8125,241.6
6,281,969,46.9162449955516,43.51601423487544,5.17544483985765,11.862989323843422,25.941281138790035,3.620640569395018,45.271042956656345,1.0818505338078293,184.125,99.0,9.2,14.120000000000001,49.5,125.5,4,0.70703125,1.0,0.9,9.879999999999999,1.5,0.25,0,13183.46484375,43867.640625,57051.10546875,323.8
7,328,909,49.51622939691311,40.829268292682926,5.117682926829266,11.817317073170736,25.934451219512194,4.317682926829268,44.806672854785475,1.274390243902439,184.125,99.0,9.2,14.06,50.0,193.59375,4,1.37890625,1.0,0.9,9.879999999999999,1.0,0.5,0,16241.3232421875,40729.265625,56970.5888671875,506.2
8,371,853,49.457207610343666,39.77088948787062,5.165768194070078,11.797088948787065,26.36388140161725,5.731536388140163,45.463552351992966,1.4797843665768193,184.125,99.0,9.299999999999999,14.120000000000001,50.0,192.59375,4,1.134765625,1.0,0.8,9.819999999999999,1.5,0.5,0,18348.6240234375,38780.41015625,57129.0341796875,936.2
9,406,785,49.6946967364532,38.977832512315274,5.0216748768472925,11.779852216748766,26.332512315270936,6.39408866995074,44.42400850915605,1.6773399014778325,231.78125,99.0,9.299999999999999,14.120000000000001,50.0,191.59375,4,0.5673828125,1.0,0.8,9.819999999999999,1.5,0.4140625,0,20176.046875,34872.8466796875,55048.8935546875,1167.1000000000001
