Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,11.965,47.86,4.5,12.07,23.56,0.0,49.3,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1196.5,29580.0,30776.5,0.0
1,97,1131,52.126288659793815,48.01030927835052,4.443298969072165,12.092783505154639,24.22680412371134,1.9278350515463918,48.70490716180371,0.0,118.75,99.0,9.0,14.0,49.0,99.0,0,0.5,1.0,1.0,10.0,2.0,1.0,0,5056.25,55085.25,60141.5,102.0
2,119,1115,50.0,46.9327731092437,4.389915966386555,12.131092436974786,24.613445378151262,2.865546218487395,48.49551569506726,0.24369747899159663,198.0,99.0,9.1,14.06,49.0,135.25,1,0.5,1.0,0.9,9.94,2.0,0.75,0,5950.0,54072.5,60022.5,161.0
3,145,1090,53.84234913793104,45.41379310344828,4.514482758620691,12.138068965517236,25.082758620689656,3.3793103448275863,47.82735091743119,0.42758620689655175,287.0,99.0,9.1,14.06,49.0,134.25,2,1.234375,1.0,0.9,9.94,2.0,1.0,0,7807.140625,52131.8125,59938.953125,137.0
4,193,1070,50.49400906735751,43.66839378238342,4.545595854922281,12.167253886010354,24.764248704663213,3.3948186528497413,47.37120327102804,0.6632124352331606,161.375,99.0,9.1,14.120000000000001,49.0,133.25,2,1.25,1.0,0.9,9.94,3.5,1.0,0,9745.34375,50687.1875,60432.53125,136.20000000000002
5,234,1038,51.74420739850427,41.36752136752137,4.648717948717951,12.196068376068364,24.886752136752136,3.238461538461538,47.34745303468208,0.8589743589743589,191.375,99.0,9.2,14.120000000000001,49.0,132.25,3,1.25,1.0,0.9,9.879999999999999,3.5,1.0,0,12108.14453125,49146.65625,61254.80078125,208.5
6,296,997,52.484460779138516,39.48986486486486,4.72195945945946,12.214729729729715,24.864864864864863,3.575675675675676,46.23949974924774,1.0912162162162162,176.1875,100.0,9.2,14.120000000000001,49.0,131.25,3,0.85546875,1.0,0.9,9.879999999999999,3.5,1.0,0,15535.400390625,46100.78125,61636.181640625,292.6
7,350,953,50.57469587053571,37.637142857142855,4.7508571428571456,12.218285714285702,24.737142857142857,4.0931428571428565,46.62514756033578,1.3085714285714285,181.65625,100.0,9.2,14.120000000000001,49.0,170.5625,4,0.85546875,1.0,0.8,9.879999999999999,3.5,1.0,0,17701.1435546875,44433.765625,62134.9091796875,503.8
8,381,924,51.27547008284121,37.577427821522306,4.818372703412073,12.281207349081363,25.69685039370079,5.312073490813646,46.9673792190882,1.4593175853018372,166.125,101.0,9.2,14.180000000000001,49.0,196.15625,4,1.25,1.0,0.8,9.879999999999999,3.0,0.85546875,0,19535.9541015625,43397.8583984375,62933.8125,948.7
9,413,833,51.912510167599876,37.39467312348668,4.8997578692493935,12.352493946731242,26.360774818401936,5.811138014527845,47.062287805747296,1.6489104116222761,209.125,101.0,9.2,14.180000000000001,49.0,195.15625,4,1.615234375,1.0,0.8,9.879999999999999,3.0,0.25,0,21439.86669921875,39202.8857421875,60642.75244140625,1048.5
