Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,11.68,46.72,5.11,11.98,27.75,0.0,50.906666666666666,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1168.0,30544.0,31712.0,0.0
1,98,1138,44.93112244897959,47.357142857142854,5.061224489795919,11.979591836734693,28.285714285714285,1.9081632653061225,49.95760105448154,0.0,108.75,99.0,9.0,14.0,49.0,100.5,0,0.5,1.0,1.0,10.0,4.0,1.0,0,4403.25,56851.75,61255.0,96.0
2,114,1134,48.58826754385965,45.94736842105263,5.024561403508773,12.008771929824562,28.57894736842105,3.6842105263157894,49.29106040564374,0.18421052631578946,170.75,99.0,9.0,14.06,49.0,108.75,1,0.5,1.0,0.9,9.94,3.5,1.0,0,5539.0625,55896.0625,61435.125,215.0
3,144,1120,46.399197048611114,43.88194444444444,5.011111111111112,12.069444444444445,29.194444444444443,3.875,48.86501116071429,0.4027777777777778,178.5,99.0,9.1,14.06,49.0,107.75,2,0.5,1.0,0.9,9.94,3.0,1.0,0,6681.484375,54728.8125,61410.296875,164.0
4,168,1099,51.20517113095238,44.720238095238095,5.111904761904763,12.038571428571426,28.75297619047619,3.794642857142857,48.58851797088262,0.6011904761904762,166.125,100.0,9.1,14.06,49.5,119.125,3,1.109375,1.0,0.9,9.94,2.5,0.5,0,8602.46875,53398.78125,62001.25,229.6
5,203,1084,50.76568272783251,42.62068965517241,5.092118226600987,12.043251231527092,29.15024630541872,4.296059113300493,48.17387857472325,0.8374384236453202,162.5,100.0,9.1,14.120000000000001,49.5,118.125,3,1.109375,1.0,0.9,9.879999999999999,2.5,1.0,0,10305.43359375,52220.484375,62525.91796875,302.90000000000003
6,244,1046,53.45310098616803,41.971311475409834,5.242622950819673,12.08040983606557,29.223360655737704,4.34672131147541,47.620458891013385,1.0081967213114753,169.3125,100.0,9.1,14.120000000000001,49.5,117.125,3,2.703125,1.0,0.9,9.879999999999999,3.0,1.0,0,13042.556640625,49811.0,62853.556640625,323.40000000000003
7,300,997,53.72437174479167,40.156666666666666,5.157666666666665,12.035733333333331,29.041666666666668,4.201666666666666,47.52018555667001,1.2366666666666666,177.078125,100.0,9.1,14.120000000000001,49.5,120.21875,4,1.9921875,1.0,0.8,9.879999999999999,3.0,0.109375,0,16117.3115234375,47377.625,63494.9365234375,324.0
8,350,951,54.77558733258929,39.28,5.267714285714288,12.04845714285714,29.495714285714286,5.2782857142857145,46.88102983701367,1.4428571428571428,217.1875,100.0,9.1,14.120000000000001,49.5,132.25,4,2.703125,1.0,0.8,9.879999999999999,3.5,0.5,0,19171.45556640625,44583.859375,63755.31494140625,683.4000000000001
9,404,912,51.48977510055693,40.745049504950494,5.256930693069304,12.02900990099009,30.24009900990099,6.549752475247524,46.91602419133772,1.6237623762376239,197.5,100.0,9.2,14.180000000000001,49.5,188.375,4,2.703125,2.0,0.8,9.879999999999999,4.0,1.0,0,20801.869140625,42787.4140625,63589.283203125,1062.5
10,434,831,51.276914535030244,39.73271889400922,5.310599078341012,12.049354838709675,30.83294930875576,7.529493087557604,47.98015615598676,1.7649769585253456,192.328125,100.0,9.2,14.180000000000001,49.5,187.375,4,2.884765625,3.0,0.8,9.879999999999999,4.0,1.0,0,22254.180908203125,39871.509765625,62125.690673828125,1339.0
11,485,741,52.485052804848586,39.263917525773195,5.401855670103093,12.028865979381445,31.00618556701031,8.979587628865978,48.060225307860996,1.9484536082474226,205.8125,100.0,9.2,14.240000000000002,49.5,186.375,4,2.1204833984375,3.0,0.8,9.819999999999999,4.0,1.0,0,25455.250610351562,35612.626953125,61067.87756347656,1492.7
12,487,699,52.89757248018801,39.35318275154004,5.4903490759753595,12.05383983572895,32.00102669404517,10.658316221765915,48.41251173551502,2.106776180698152,205.8125,100.0,9.2,14.240000000000002,49.5,185.375,4,1.5908203125,3.0,0.8,9.819999999999999,4.0,0.96875,0,25761.117797851562,33840.345703125,59601.46350097656,2230.7999999999997
13,485,678,49.41144881100999,39.24742268041237,5.535876288659793,12.088123711340193,32.66907216494845,10.93711340206186,50.39504977876106,2.2494845360824742,189.6796875,100.0,9.2,14.240000000000002,49.5,205.8125,5,2.0126953125,3.0,0.8,9.819999999999999,4.0,0.181640625,0,23964.552673339844,34167.84375,58132.396423339844,2208.3
14,508,630,48.70663187822958,38.30708661417323,5.524212598425192,12.118307086614175,33.261811023622045,11.185039370078735,51.18978562127976,2.4350393700787403,220.86328125,100.0,9.2,14.240000000000002,49.5,204.8125,5,1.53509521484375,2.0,0.8,9.819999999999999,4.0,0.140625,0,24742.968994140625,32249.56494140625,56992.533935546875,1839.4
15,512,609,46.11813861131668,37.080078125,5.5914062499999915,12.117890625000001,33.958984375,10.906054687499992,52.616451871023195,2.611328125,165.322265625,100.0,9.2,14.240000000000002,49.5,203.8125,5,1.5673828125,2.0,0.8,9.819999999999999,4.0,1.0,0,23612.48696899414,32043.419189453125,55655.906158447266,2056.4
16,567,549,44.90189984572207,36.495590828924165,5.615520282186948,12.080388007054669,33.72927689594356,11.224162257495585,52.24831147185223,2.800705467372134,184.078125,100.0,9.2,14.240000000000002,49.5,202.8125,6,1.4272003173828125,3.0,0.7000000000000001,9.819999999999999,4.0,0.6240234375,0,25459.377212524414,28684.322998046875,54143.70021057129,1886.2
17,578,522,44.72260982025041,35.59688581314879,5.673356401384083,12.059965397923879,33.188581314878896,11.275259515570932,51.94087722018304,2.9965397923875434,281.5028076171875,100.0,9.299999999999999,14.240000000000002,49.5,184.078125,6,1.266021728515625,3.0,0.7000000000000001,9.819999999999999,4.0,1.0,0,25849.668476104736,27113.137908935547,52962.80638504028,2383.4
18,601,480,44.759724761404335,35.95341098169717,5.766555740432612,12.132778702163066,33.87271214642263,12.43910149750415,51.42561521530151,3.1430948419301163,255.796875,100.0,9.299999999999999,14.240000000000002,49.5,213.956298828125,7,1.330474853515625,3.0,0.7000000000000001,9.819999999999999,4.0,1.0,0,26900.594581604004,24684.295303344727,51584.88988494873,2628.7
19,591,463,46.12766241986941,36.98646362098139,5.809813874788501,12.125076142131977,34.89424703891709,12.959729272419628,49.40092182365401,3.245346869712352,218.785888671875,100.0,9.299999999999999,14.240000000000002,50.0,212.956298828125,7,1.4272003173828125,3.0,0.7000000000000001,9.819999999999999,4.0,1.0,0,27261.448490142822,22872.626804351807,50134.07529449463,2826.5
20,598,450,43.69695349919756,36.82775919732441,5.889464882943143,12.102809364548492,35.80434782608695,12.832943143812711,49.78825887891981,3.4448160535117056,224.619140625,100.0,9.2,14.240000000000002,50.0,214.0947265625,7,1.4272003173828125,2.0,0.7000000000000001,9.819999999999999,4.0,0.033050537109375,0,26130.77819252014,22404.716495513916,48535.49468803406,2615.6
21,595,427,42.372811482533685,36.22016806722689,5.872605042016802,12.072000000000006,36.17058823529412,11.965546218487399,51.722780991493956,3.650420168067227,235.79052734375,98.0,9.2,14.240000000000002,50.0,218.785888671875,8,1.4272003173828125,2.0,0.8,9.819999999999999,6.5,0.037109375,0,25211.822832107544,22085.62748336792,47297.450315475464,2544.7
22,639,376,41.533402077282354,35.6150234741784,5.9798122065727695,12.087480438184654,36.48982785602504,12.575273865414703,51.8053574308436,3.8137715179968703,198.578125,98.0,9.2,14.240000000000002,50.0,217.785888671875,8,0.9107437133789062,2.0,0.8,9.819999999999999,6.5,1.0,0,26539.843927383423,19478.814393997192,46018.658321380615,2337.3
23,656,339,40.90286426609609,34.795731707317074,6.053353658536581,12.097256097560972,37.270579268292686,13.923780487804882,52.185784790016555,3.951219512195122,205.78656005859375,98.0,9.2,14.300000000000002,50.0,216.785888671875,8,1.302978515625,2.0,0.7000000000000001,9.819999999999999,6.5,0.1646728515625,0,26832.278958559036,17690.981043815613,44523.26000237465,3110.1
24,653,347,38.81241558868706,34.53445635528331,6.049617151607963,12.075222052067383,37.72128637059724,14.60229709035223,51.54411167507556,4.073506891271057,259.88232421875,97.0,9.2,14.300000000000002,50.0,207.956298828125,8,1.302978515625,2.0,0.7000000000000001,9.819999999999999,7.0,0.1832427978515625,1,25344.50737941265,17885.80675125122,43230.31413066387,3597.3
25,650,330,38.23840943767474,33.78769230769231,6.046923076923075,12.085476923076921,37.90384615384615,15.066153846153851,51.92102719220248,4.272307692307693,193.03273010253906,96.0,9.2,14.300000000000002,50.0,259.88232421875,8,0.9107437133789062,2.0,0.7000000000000001,9.819999999999999,7.0,1.8013916015625,1,24854.966134488583,17133.93897342682,41988.9051079154,3280.5
26,668,293,39.58020771468828,33.456586826347305,6.104491017964073,12.093802395209583,37.87874251497006,15.152395209580835,48.33677091370671,4.4446107784431135,298.18212890625,96.0,9.2,14.300000000000002,50.0,185.26300048828125,8,0.8571000099182129,2.0,0.7000000000000001,9.819999999999999,10.0,0.9722900390625,1,26439.57875341177,14162.673877716064,40602.252631127834,2853.2
27,668,278,37.82009746758881,32.368263473053894,6.183982035928147,12.142395209580844,37.974550898203596,14.955089820359277,50.853254036937685,4.631736526946108,298.18212890625,95.0,9.2,14.300000000000002,50.0,184.26300048828125,8,0.8571000099182129,2.0,0.7000000000000001,9.819999999999999,11.0,0.8623199462890625,1,25263.825108349323,14137.204622268677,39401.029730618,2969.5
28,655,282,36.66750815924797,31.844274809160304,6.275114503816794,12.14268702290077,38.3206106870229,15.067633587786256,50.69565291311724,4.789312977099237,298.18212890625,95.0,9.2,14.300000000000002,50.0,202.7333984375,8,0.5193496942520142,2.0,0.8,9.819999999999999,11.0,0.3814210891723633,1,24017.217844307423,14296.174121499062,38313.391965806484,3238.8
29,648,263,36.84764718195355,31.699074074074073,6.2964506172839485,12.13555555555556,38.766975308641975,15.483333333333338,50.54247645325534,4.907407407407407,213.50244140625,92.0,9.299999999999999,14.300000000000002,50.0,184.31851196289062,9,0.5193496942520142,1.0,0.8,9.819999999999999,11.0,0.7142000198364258,1,23877.275373905897,13292.671307206154,37169.94668111205,3359.0
