Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,11.8975,47.59,4.9,11.91,25.37,0.0,50.50833333333333,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,1.0,4.0,1.0,10.0,1.0,1.0,0,1189.75,30305.0,31494.75,0.0
1,97,1129,47.49226804123711,48.27835051546392,4.876288659793815,11.876288659793815,26.04123711340206,1.7216494845360826,50.24712134632418,0.0,120.5,99.0,9.0,14.0,49.0,99.0,0,1.0,4.0,1.0,10.0,4.0,1.0,0,4606.75,56729.0,61335.75,84.0
2,114,1109,52.531798245614034,45.58771929824562,4.981578947368421,11.842105263157896,27.087719298245613,3.3421052631578947,49.81424706943192,0.19298245614035087,201.5,99.0,9.1,14.06,49.5,99.0,1,1.75,4.0,0.9,9.94,5.0,1.0,0,5988.625,55244.0,61232.625,192.0
3,150,1105,44.9978125,44.86666666666667,5.067333333333334,11.9028,27.64,3.4133333333333336,49.310180995475115,0.4266666666666667,145.0,99.0,9.1,14.120000000000001,49.5,98.0,2,1.75,3.0,0.9,9.94,5.0,1.0,0,6749.671875,54487.75,61237.421875,156.0
4,182,1074,51.79069368131868,42.95054945054945,5.112087912087911,11.816813186813183,28.406593406593405,2.9335164835164833,48.8824487895717,0.6648351648351648,148.375,98.0,9.1,14.120000000000001,50.0,102.25,2,1.75,3.0,0.9,9.94,5.0,1.0,0,9425.90625,52499.75,61925.65625,160.0
5,233,1043,49.93498524678112,42.2961373390558,5.0944206008583715,11.809957081545063,27.742489270386265,3.0802575107296137,48.7571907957814,0.8841201716738197,158.125,98.0,9.2,14.120000000000001,50.0,101.25,3,2.75,2.0,0.9,9.879999999999999,4.5,1.0,0,11634.8515625,50853.75,62488.6015625,205.7
6,291,997,51.123979810996566,40.539518900343644,5.1652920962199325,11.817388316151197,27.987972508591064,3.4848797250859103,48.66863089267803,1.0859106529209621,161.8125,99.0,9.2,14.120000000000001,50.5,133.0,3,3.42578125,2.0,0.9,9.879999999999999,4.5,0.25,0,14877.078125,48522.625,63399.703125,320.09999999999997
7,345,951,51.4609035326087,38.87246376811594,5.181739130434779,11.814666666666659,28.108695652173914,4.219420289855072,48.742590036803364,1.289855072463768,212.65625,99.0,9.2,14.120000000000001,50.5,145.75,4,3.740234375,2.0,0.8,9.879999999999999,5.0,1.0,0,17754.01171875,46354.203125,64108.21484375,595.5
8,390,894,54.74777393830128,38.705128205128204,5.283076923076922,11.864410256410261,29.005128205128205,4.7328205128205125,48.50084766498881,1.5025641025641026,212.65625,99.0,9.2,14.120000000000001,50.5,150.8125,4,2.87109375,1.0,0.8,9.819999999999999,5.0,1.0,0,21351.6318359375,43359.7578125,64711.3896484375,765.6
9,467,833,50.89146616116836,37.34689507494647,5.334903640256962,11.858586723768742,29.019271948608136,5.478586723768736,48.85910770558223,1.7194860813704498,212.65625,99.0,9.299999999999999,14.180000000000001,50.5,199.21875,5,2.7880859375,1.0,0.8,9.819999999999999,5.0,1.0,0,23766.314697265625,40699.63671875,64465.951416015625,840.7
