Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
18,593,365,44.28159581871097,40.97807757166948,5.153625632377747,11.81639123102867,32.55817875210793,12.101517706576734,52.804983625020064,3.296795952782462,229.6171875,97.0,9.1,14.120000000000001,49.0,212.71484375,7,0.5998077392578125,1.0,0.8,9.819999999999999,4.5,0.10400390625,0,26258.986320495605,19273.819023132324,45532.80534362793,2309.2
19,593,354,40.94528315240175,37.29510961214165,5.244013490725135,11.807858347386178,33.100337268128165,12.742833052276552,55.69687079305703,3.5042158516020234,206.021484375,97.0,9.1,14.120000000000001,49.0,211.71484375,7,0.36881256103515625,1.0,0.8,9.819999999999999,4.5,0.56396484375,0,24280.552909374237,19716.692260742188,43997.245170116425,2567.8
20,577,331,41.859628014589305,37.7001733102253,5.227902946273839,11.779618717504352,34.17677642980936,13.677296360485263,54.75832016878618,3.6273830155979203,249.822509765625,97.0,9.1,14.120000000000001,49.0,181.353515625,7,0.36881256103515625,1.0,0.8,9.819999999999999,5.0,0.3212890625,0,24153.00536441803,18125.003975868225,42278.009340286255,2663.7
21,563,339,38.610038931585756,35.761989342806395,5.2815275310834915,11.831900532859688,35.30905861456483,13.81119005328596,55.826871660958346,3.7957371225577266,249.822509765625,97.0,9.1,14.120000000000001,49.0,188.1295166015625,7,0.36881256103515625,1.0,0.8,9.819999999999999,4.5,0.33984375,1,21737.45191848278,18925.30949306488,40662.76141154766,2617.1
22,570,304,38.56033480559525,34.27017543859649,5.296491228070172,11.814035087719304,35.497368421052634,13.330701754385963,56.32943593828302,4.049122807017544,249.822509765625,97.0,9.1,14.120000000000001,48.5,179.359375,8,0.36881256103515625,1.0,0.8,9.819999999999999,4.5,0.065338134765625,1,21979.39083918929,17124.148525238037,39103.53936442733,2185.2
23,591,265,38.0460619262582,32.45177664974619,5.4055837563451785,11.84869712351946,35.78595600676819,13.442470389170895,56.891361660327554,4.241962774957699,209.0726318359375,97.0,9.1,14.180000000000001,48.5,178.359375,8,0.36881256103515625,1.0,0.9,9.819999999999999,4.5,1.434615135192871,1,22485.222598418593,15076.210839986801,37561.433438405395,2249.0
24,590,262,36.97303046029756,32.19491525423729,5.439152542372883,11.850474576271179,36.377966101694916,13.80796610169492,54.298815084038345,4.410169491525424,204.91009521484375,97.0,9.1,14.180000000000001,48.5,177.3642578125,9,0.36881256103515625,1.0,0.9,9.819999999999999,8.0,0.33167314529418945,1,21814.08797157556,14226.289552018046,36040.377523593605,2647.4
25,597,240,37.49667654083215,31.298157453936348,5.4797319932998345,11.814907872696821,36.47571189279732,13.506030150753764,51.08341317990174,4.633165829145729,205.3218994140625,97.0,9.1,14.180000000000001,48.5,176.353515625,10,0.6633462905883789,1.0,0.9,9.819999999999999,7.5,0.18580222129821777,1,22385.515894876793,12260.019163176417,34645.53505805321,2498.2
26,614,212,36.15008323414536,29.77687296416938,5.5338762214983745,11.852833876221492,36.60260586319218,14.02231270358305,52.97616579137602,4.827361563517916,204.91009521484375,97.0,9.1,14.180000000000001,48.5,193.51416015625,10,0.6633462905883789,1.0,0.9,9.819999999999999,7.5,0.6796875,1,22196.151105765253,11230.947147771716,33427.09825353697,2380.3
27,606,218,35.10415510080367,29.617161716171616,5.490759075907592,11.84874587458745,37.336633663366335,14.579372937293718,49.469377014683474,4.975247524752476,209.26324462890625,97.0,9.1,14.180000000000001,48.5,204.91009521484375,10,0.33167314529418945,1.0,0.9,9.819999999999999,7.5,0.18120098114013672,1,21273.117991087027,10784.324189200997,32057.442180288024,2976.4
28,596,211,32.839060056946416,28.674496644295303,5.455033557046982,11.832214765100673,37.66694630872483,14.967281879194637,52.8051073790188,5.166107382550336,268.92034912109375,97.0,9.1,14.180000000000001,48.5,182.6863670349121,10,0.33167314529418945,1.0,0.9,9.759999999999998,7.5,0.6697268486022949,1,19572.079793940065,11141.877656972967,30713.957450913033,3009.2
29,607,196,31.85387483312245,29.662273476112027,5.46177924217463,11.82490939044481,37.72652388797364,15.292257001647434,51.123280932452076,5.313014827018122,268.92034912109375,97.0,9.0,14.180000000000001,49.0,193.14991760253906,11,0.33167314529418945,1.0,0.9,9.759999999999998,7.5,0.2698974609375,1,19335.302023705328,10020.163062760606,29355.465086465934,2699.8
30,608,197,32.19471466972218,28.848684210526315,5.475328947368419,11.806842105263158,37.70559210526316,15.455592105263158,43.44391138880835,5.458881578947368,268.92034912109375,97.0,9.0,14.180000000000001,49.0,182.78496551513672,12,0.33167314529418945,1.0,0.9,9.759999999999998,7.5,0.3770027160644531,1,19574.386519191088,8558.450543595245,28132.837062786333,2773.6
31,597,198,33.08822703769818,28.127303182579563,5.473701842546063,11.786968174204357,37.496649916247904,15.73115577889447,36.41672500774189,5.678391959798995,268.92034912109375,97.0,9.1,14.240000000000002,49.0,212.771728515625,13,0.33167314529418945,1.0,0.9,9.759999999999998,8.5,0.6633462905883789,1,19753.671541505813,7210.511551532894,26964.183093038708,3045.2
32,584,178,32.13796938509897,28.195205479452056,5.47260273972603,11.81630136986302,37.54195205479452,16.505308219178083,39.380712579795826,5.873287671232877,268.92034912109375,97.0,9.1,14.240000000000002,49.0,211.771728515625,13,0.33167314529418945,1.0,0.9,9.699999999999998,9.0,0.4422237277030945,1,18768.5741208978,7009.766839203658,25778.340960101457,2853.1
33,553,197,30.095673656141564,27.94755877034358,5.445027124773958,11.842278481012647,37.888788426763114,15.713019891500906,40.733433728313294,6.054249547920434,221.41490173339844,97.0,9.1,14.240000000000002,49.0,210.771728515625,12,0.33167314529418945,1.0,0.9,9.699999999999998,9.0,0.40387725830078125,2,16642.907531846286,8024.4864444777195,24667.393976324005,2828.5
34,534,210,29.08398752030584,27.835205992509362,5.509737827715356,11.845018726591768,38.25,15.703370786516844,39.41130412049727,6.234082397003745,227.40189743041992,97.0,9.1,14.240000000000002,49.0,221.41490173339844,12,0.33167314529418945,1.0,0.9,9.699999999999998,8.5,0.021568849682807922,2,15530.849335843319,8276.373865304427,23807.223201147746,2409.5
35,520,203,27.93785788052589,25.767307692307693,5.571346153846151,11.836346153846147,38.715384615384615,15.812692307692306,40.91804298742994,6.440384615384615,276.2063751220703,97.0,9.1,14.180000000000001,49.0,207.3346939086914,12,0.628455638885498,1.0,0.9,9.699999999999998,8.5,0.00150395929813385,2,14527.686097873462,8306.362726448278,22834.04882432174,2420.2
36,522,186,28.433389023261984,24.697318007662837,5.6538314176245255,11.866130268199239,39.29597701149425,15.466283524904211,37.21725441995315,6.580459770114943,276.2063751220703,97.0,9.0,14.180000000000001,49.0,173.1807861328125,12,0.35362643003463745,1.0,0.9,9.699999999999998,10.5,0.025998711585998535,2,14842.229070142756,6922.409322111285,21764.63839225404,2195.1
37,524,182,26.654994885638764,23.837786259541986,5.667748091603056,11.91881679389313,39.35496183206107,15.032061068702278,37.45083963268777,6.799618320610687,276.2063751220703,95.0,9.0,14.180000000000001,49.0,206.21375179290771,13,0.35362643003463745,1.0,0.9,9.699999999999998,10.5,0.0691356360912323,3,13967.217320074713,6816.052813149174,20783.270133223887,2322.8
38,524,179,25.355745282316622,24.192748091603054,5.669274809160305,11.949694656488553,39.20706106870229,15.17442748091602,36.14257404905407,7.00763358778626,223.48259162902832,96.0,9.0,14.180000000000001,48.5,171.1807861328125,14,0.35362643003463745,1.0,1.0,9.699999999999998,10.0,0.18537598894909024,3,13286.410527933911,6469.5207547806785,19755.93128271459,2510.2
39,539,160,23.753312557842627,23.092764378478662,5.7317254174397005,11.941447124304279,39.37662337662338,16.077551020408155,38.088631279142156,7.233766233766234,223.48259162902832,96.0,9.0,14.180000000000001,49.0,210.2248878479004,14,0.3248895304277539,1.0,1.0,9.699999999999998,10.5,0.18537598894909024,3,12803.035468677175,6094.181004662745,18897.21647333992,2420.1
40,538,155,21.608307180070828,21.95167286245353,5.8650557620817905,11.9350185873606,39.284386617100374,16.121561338289972,42.26426573756128,7.4758364312267656,223.48259162902832,96.0,8.499999999999998,14.180000000000001,49.0,210.59047198295593,14,0.3248895304277539,1.0,1.0,9.699999999999998,10.5,0.1382712721824646,3,11625.269262878106,6550.961189321999,18176.230452200107,2420.8
41,520,164,22.589871954766554,21.630769230769232,5.892884615384612,11.965461538461536,39.75961538461539,16.758461538461543,35.09528282058085,7.617307692307692,231.878972530365,96.0,8.499999999999998,14.180000000000001,49.0,209.59047198295593,14,0.3248895304277539,1.0,1.0,9.759999999999998,11.0,0.5803058594465256,3,11746.733416478608,5755.626382575259,17502.35979905387,2572.2
42,529,154,21.467083834604885,20.62192816635161,6.023440453686201,12.010434782608684,39.92627599243856,16.338185255198496,33.876348891482756,7.837429111531191,223.48259162902832,94.0,8.499999999999998,14.180000000000001,49.0,208.59047198295593,12,0.3248895304277539,1.0,1.0,9.759999999999998,13.0,0.2901529297232628,3,11356.087348505984,5216.957729288344,16573.045077794326,2128.9
43,520,152,20.873652832790107,19.815384615384616,6.010961538461539,12.064615384615376,40.082692307692305,16.1075,32.57984569291496,8.038461538461538,208.42874950170517,94.0,8.499999999999998,14.180000000000001,49.0,223.48259162902832,13,0.3248895304277539,1.0,1.0,9.759999999999998,13.0,0.25927120400592685,3,10854.299473050856,4952.136545323074,15806.43601837393,2359.4
44,505,140,21.28956375685457,18.447524752475246,6.004752475247524,12.09493069306931,40.45148514851485,16.574455445544547,31.50247618039718,8.320792079207921,223.60431277164025,94.0,8.599999999999998,14.180000000000001,49.5,178.25966606289148,13,0.34490804746747017,1.0,1.0,9.759999999999998,13.0,0.07574363332241774,4,10751.229697211558,4410.346665255605,15161.576362467164,2771.4
45,507,132,20.628092581712067,16.927021696252467,6.0765285996055285,12.100670611439844,40.61143984220907,16.09684418145956,30.84677704597808,8.570019723865878,182.47405100334436,94.0,8.599999999999998,14.180000000000001,49.5,162.4861125946045,13,0.34490804746747017,1.0,1.0,9.759999999999998,13.0,0.6091452240943909,4,10458.442938928018,4071.7745700691066,14530.217508997124,2279.2
46,503,133,19.08924268256612,16.809145129224653,6.2159045725646145,12.128946322067591,40.97912524850894,16.460238568588455,31.317688130609213,8.751491053677933,165.4795791953802,94.0,8.599999999999998,14.240000000000002,49.5,176.19033670425415,13,0.34490804746747017,1.0,1.0,9.759999999999998,13.0,0.18890454177744687,4,9601.889069330759,4165.252521371025,13767.141590701784,2463.2
47,495,138,17.92810337291166,16.18989898989899,6.281010101010102,12.096080808080805,40.948484848484846,16.379191919191918,31.171115578933758,8.95959595959596,181.54323376715183,94.0,8.599999999999998,14.240000000000002,49.5,165.4795791953802,13,0.3442567382589914,1.0,1.0,9.759999999999998,13.0,0.06874021142721176,4,8874.411169591272,4301.613949892859,13176.025119484131,2436.7
48,490,124,18.30603615299205,15.461224489795919,6.234081632653062,12.087224489795918,40.984693877551024,16.336734693877542,29.697582577943255,9.181632653061225,181.54323376715183,94.0,8.599999999999998,14.240000000000002,49.5,140.30976724624634,13,0.3442567382589914,1.0,1.0,9.759999999999998,13.0,0.4202411121223122,4,8969.957714966104,3682.5002396649634,12652.457954631067,2063.5
49,491,132,16.91645971294519,14.240325865580449,6.254582484725057,12.08085539714867,40.85234215885947,16.31771894093687,27.953121049730353,9.439918533604889,159.3960337638855,94.0,8.599999999999998,14.240000000000002,49.5,133.55486828053836,13,0.3442567382589914,1.0,1.0,9.759999999999998,13.0,0.1738911271095276,4,8305.981719056088,3689.8119785644067,11995.793697620495,2430.7
50,486,130,17.14319969925435,14.074074074074074,6.265226337448569,12.10415637860083,40.87139917695473,16.908230452674896,23.869826105934113,9.606995884773662,141.651311787311,94.0,8.599999999999998,14.240000000000002,49.5,141.33632600470446,13,0.28126760304439813,1.0,1.0,9.759999999999998,20.0,0.13360853074118495,4,8331.595053837615,3103.077393771435,11434.67244760905,2356.0
51,478,138,16.429873602130595,14.399581589958158,6.356276150627621,12.178158995815899,41.08786610878661,16.910251046025095,21.902032727235365,9.755230125523013,134.39234838460106,94.0,8.599999999999998,14.240000000000002,49.0,140.33632600470446,13,0.28126760304439813,1.0,1.0,9.759999999999998,21.0,0.07983922204584815,4,7853.479581818425,3022.4805163584806,10875.960098176905,2654.9
52,471,141,14.687014646583613,13.73036093418259,6.347346072186843,12.15549893842888,41.55732484076433,17.090445859872627,24.31586013351509,9.993630573248408,201.51328986883163,94.0,8.599999999999998,14.240000000000002,49.5,139.33632600470446,14,0.28126760304439813,1.0,1.0,9.759999999999998,21.0,0.2951011990662664,4,6917.583898540882,3428.536278825628,10346.120177366509,2347.4
53,459,144,14.831038918529813,13.431372549019608,6.393028322440093,12.168191721132898,41.45533769063181,17.58888888888889,21.126967265960023,10.174291938997822,201.51328986883163,94.0,8.599999999999998,14.240000000000002,49.5,138.33632600470446,14,0.259979902755731,1.0,1.0,9.759999999999998,21.0,0.0623082351157791,4,6807.446863605184,3042.283286298243,9849.730149903427,2462.0
54,444,159,14.043384481725683,12.70945945945946,6.431306306306317,12.192387387387388,41.8704954954955,17.42635135135135,19.84789192621652,10.4009009009009,201.51328986883163,94.0,8.599999999999998,14.240000000000002,49.5,112.50242078304291,15,0.259979902755731,1.0,1.0,9.699999999999998,21.0,0.012345481081865728,5,6235.262709886203,3155.8148162684265,9391.07752615463,2403.7
55,437,133,14.10477955916989,11.844393592677346,6.416475972540053,12.214462242562941,42.03203661327231,17.159954233409614,21.612993667138518,10.613272311212814,239.82336195209427,94.0,8.599999999999998,14.240000000000002,49.5,201.51328986883163,15,0.259979902755731,1.0,1.0,9.699999999999998,21.0,0.09401155076920986,5,6163.788667357242,2874.5281577294227,9038.316825086666,1788.9
56,417,125,13.878915288902471,11.50599520383693,6.392326139088734,12.179280575539572,42.201438848920866,18.00503597122302,22.98126144573118,10.853717026378897,239.82336195209427,94.0,8.599999999999998,14.240000000000002,49.5,200.51328986883163,15,0.35527308789096423,1.0,1.0,9.699999999999998,21.0,0.48187463032081723,5,5787.50767547233,2872.657680716398,8660.165356188729,2218.8
57,410,122,13.3185533794897,11.012195121951219,6.396341463414642,12.146097560975617,42.385365853658534,17.32243902439025,22.66272770363901,11.053658536585365,417.64539939165115,87.0,8.699999999999998,14.240000000000002,49.5,135.00927011403837,15,0.29246929321982407,1.0,1.0,9.699999999999998,21.0,0.178679494158132,5,5460.606885590777,2764.852779843959,8225.459665434737,1946.3
58,398,113,13.123274717788053,10.140703517587939,6.293467336683421,12.095628140703521,42.314070351758794,17.183668341708543,22.733307278689352,11.261306532663317,417.64539939165115,87.0,8.699999999999998,14.120000000000001,49.5,134.00927011403837,15,0.29246929321982407,1.0,1.0,9.819999999999999,21.0,0.23137631142890314,5,5223.063337679645,2568.8637224918966,7791.927060171542,1861.9
59,410,116,11.604829130373293,10.309756097560976,6.258292682926835,12.036487804878044,42.135365853658534,15.811463414634144,20.772074833709468,11.480487804878049,208.82269969582558,87.0,8.699999999999998,14.06,49.5,133.00927011403837,15,0.2873737626600814,1.0,1.0,9.819999999999999,21.0,0.07423057779669762,6,4757.9799434530505,2409.560680710298,7167.540624163348,1717.7
60,433,82,12.057061147588142,10.540415704387991,6.2517321016166365,12.071639722863745,42.37528868360277,15.676905311778299,17.81987198753785,11.575057736720554,238.68384274840355,88.0,8.699999999999998,14.06,50.0,109.67117788689211,15,0.2873737626600814,1.0,1.0,9.819999999999999,21.0,0.003615615889430046,6,5220.707476905665,1461.2295029781037,6681.936979883769,1326.1
61,448,73,11.444852995645602,10.850446428571429,6.115401785714289,12.012633928571432,42.089285714285715,15.63303571428573,14.23246025632884,11.674107142857142,122.54371268089744,88.0,8.699999999999998,14.120000000000001,50.0,79.98703309893608,16,0.2873737626600814,1.0,1.0,9.759999999999998,21.0,0.33134165761975964,6,5127.29414204923,1038.9695987120053,6166.263740761235,1695.5
62,457,77,10.439167833267978,10.929978118161925,6.055579868708972,11.992122538293232,41.74617067833698,15.423632385120351,12.995641210173643,11.833698030634574,98.29136730284768,88.0,8.799999999999997,14.120000000000001,50.0,79.14344284958497,17,0.2873737626600814,1.0,1.0,9.759999999999998,21.5,0.16027339578590727,6,4770.6996998034665,1000.6643731833705,5771.364072986837,1840.5
63,449,72,9.43417251539933,10.57683741648107,6.028953229398659,11.969755011135867,41.645879732739424,16.16881959910914,17.844982555164165,11.997772828507795,98.29136730284768,88.0,8.799999999999997,14.120000000000001,50.0,91.09075966477394,17,0.2873737626600814,1.0,1.0,9.759999999999998,21.5,0.36938736323372723,6,4235.9434594142995,1284.83874397182,5520.782203386119,1927.1000000000001
64,433,93,8.921432487740045,9.764434180138569,6.069284064665129,11.965866050808323,41.953810623556585,16.806697459584292,15.684563987208865,12.196304849884527,117.34192137420177,88.0,8.799999999999997,14.120000000000001,50.0,98.29136730284768,17,0.2873737626600814,1.0,1.0,9.759999999999998,21.5,0.0770382717234952,6,3862.9802671914395,1458.6644508104243,5321.644718001864,2230.3
65,425,76,8.990832810189893,9.811764705882354,6.063294117647064,11.948988235294113,42.175294117647056,17.413647058823532,16.112750912465852,12.312941176470588,87.11158638566394,88.0,8.799999999999997,14.120000000000001,50.0,97.29136730284768,17,0.2873737626600814,1.0,0.9,9.759999999999998,21.5,0.15507743860570145,7,3821.1039443307045,1224.5690693474048,5045.67301367811,1711.2
66,398,87,8.785942885774372,9.77638190954774,6.052010050251259,11.952010050251252,42.33291457286432,17.42512562814071,15.269889974275973,12.452261306532664,113.53433855250478,88.0,8.799999999999997,13.759999999999998,50.0,96.29136730284768,17,0.2873737626600814,1.0,0.9,9.759999999999998,21.5,0.2873737626600814,7,3496.8052685382,1328.4804277620096,4825.28569630021,1965.4
67,390,67,8.911919671636495,9.784615384615385,6.094615384615382,11.944461538461534,42.238461538461536,17.638205128205126,16.14118912462439,12.615384615384615,113.53433855250478,88.0,8.899999999999997,13.759999999999998,50.0,98.73240876483919,17,0.2873737626600814,1.0,0.9,9.759999999999998,22.0,0.22241831477799678,7,3475.6486719382333,1081.459671349834,4557.108343288068,1467.1000000000001
68,386,66,8.578196702451141,9.176165803108809,6.107512953367874,11.953471502590665,42.21243523316062,18.104922279792746,14.964477412553068,12.847150259067357,98.3842728793962,88.0,8.899999999999997,13.759999999999998,50.0,113.53433855250478,17,0.2873737626600814,1.0,0.9,9.759999999999998,22.0,0.00919238233473152,7,3311.1839271461404,987.6555092285025,4298.839436374643,1613.6
69,370,75,7.661465853372919,8.943243243243243,6.181351351351356,11.980324324324325,42.497297297297294,17.592432432432428,16.886123963229625,13.008108108108107,129.5854353895411,88.0,8.899999999999997,13.420000000000003,50.0,112.53433855250478,17,0.29587133088534756,1.0,0.9,9.699999999999998,22.0,0.2873737626600814,7,2834.74236574798,1266.459297242222,4101.201662990202,1399.8
70,365,69,7.9360473103612765,8.517808219178082,6.132602739726029,11.987123287671231,42.821917808219176,18.36684931506848,14.9079885642515,13.221917808219178,129.5854353895411,88.0,8.899999999999997,13.420000000000003,50.0,111.53433855250478,18,0.29587133088534756,1.0,0.9,9.699999999999998,22.0,0.11936525079818239,8,2896.657268281866,1028.6512109333535,3925.3084792152194,1546.2
71,348,74,7.943889154571646,8.066091954022989,6.120977011494255,12.053908045977018,43.331896551724135,18.840517241379303,12.992716776747347,13.35632183908046,129.5854353895411,88.0,8.899999999999997,13.420000000000003,50.5,110.53433855250478,18,0.30070982545145375,1.0,0.9,9.699999999999998,22.0,0.29587133088534756,8,2764.4734257909327,961.4610414793036,3725.9344672702364,1447.2
72,361,64,7.341547801585266,8.124653739612189,6.126592797783935,12.050747922437674,43.37673130193906,18.058448753462603,12.665364538566937,13.529085872576177,121.32398764792015,88.0,8.899999999999997,13.420000000000003,50.5,75.92377550667152,18,0.30070982545145375,1.0,1.1,9.699999999999998,22.0,0.30372822911402864,8,2650.298756372281,810.583330468284,3460.8820868405646,1076.8
73,364,60,6.891432135954714,8.134615384615385,6.13214285714286,12.044615384615387,43.28434065934066,17.55329670329669,12.620168759258643,13.686813186813186,88.70464104483835,88.0,8.899999999999997,13.420000000000003,50.5,74.92377550667152,18,0.2749333584391658,1.0,1.6999999999999997,9.699999999999998,22.0,0.34605159780461037,8,2508.481297487516,757.2101255555186,3265.6914230430343,1091.3000000000002
74,352,60,6.739208668699731,8.059659090909092,6.112784090909091,12.04113636363637,43.4375,17.475852272727266,12.486979344368503,13.866477272727273,86.50644103065133,88.0,8.899999999999997,13.420000000000003,50.5,87.06368477646902,19,0.2749333584391658,1.0,1.6999999999999997,9.699999999999998,22.0,0.2546007671984256,8,2372.201451382305,749.2187606621102,3121.420212044415,1241.2
75,332,54,6.7960427054378725,7.813253012048193,6.053313253012048,12.014999999999995,43.31927710843374,18.186445783132523,14.051806530413804,14.021084337349398,117.2760960290907,88.0,8.899999999999997,13.420000000000003,50.5,86.06368477646902,19,0.2749333584391658,1.0,1.6999999999999997,9.699999999999998,22.0,0.30070982545145375,8,2256.2861782053737,758.7975526423454,3015.0837308477194,1406.5
76,324,60,6.495273542219373,8.38888888888889,6.139506172839505,12.004012345679014,43.01543209876543,19.067901234567895,12.171008086856016,14.08641975308642,89.5992525769434,88.0,8.899999999999997,13.420000000000003,50.5,85.06368477646902,19,0.2749333584391658,1.0,1.6999999999999997,9.699999999999998,22.0,0.2740354675188996,8,2104.4686276790767,730.260485211361,2834.7291128904376,1543.6000000000001
77,313,51,7.070433783241916,8.543130990415335,6.200958466453675,12.037124600638977,43.20607028753994,19.434824281150135,9.523022258419088,14.130990415335463,89.5992525769434,88.0,8.899999999999997,13.420000000000003,50.5,77.47688569300135,19,0.2749333584391658,1.0,1.6999999999999997,9.699999999999998,22.5,0.15313617661377066,8,2213.0457741547198,485.6741351793735,2698.7199093340932,1098.3
