Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,12.1375,48.55,5.44,11.83,23.53,0.0,50.07333333333333,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.5,2.0,1.0,10.0,2.0,1.0,0,1213.75,30044.0,31257.75,0.0
1,98,1138,41.494897959183675,48.10204081632653,5.469387755102041,11.816326530612244,23.8265306122449,2.1020408163265305,49.02043057996485,0.0,117.5,99.0,9.0,14.0,49.0,99.0,0,1.0,2.0,1.0,10.0,2.0,1.0,0,4066.5,55785.25,59851.75,134.0
2,118,1124,47.43061440677966,46.101694915254235,5.48813559322034,11.77322033898305,23.800847457627118,3.4237288135593222,48.13389679715303,0.211864406779661,185.25,99.0,9.1,14.0,49.0,98.0,1,1.0,2.0,1.0,9.94,1.5,1.0,0,5596.8125,54102.5,59699.3125,232.0
3,145,1106,46.10980603448276,44.62758620689655,5.504137931034484,11.774482758620687,23.32758620689655,3.524137931034483,48.236437613019895,0.4068965517241379,143.5,99.0,9.1,14.06,49.0,122.0,2,1.25,2.0,1.0,9.879999999999999,1.5,1.0,0,6685.921875,53349.5,60035.421875,155.0
4,173,1100,51.44982839595376,42.84971098265896,5.470520231213873,11.742312138728321,23.77456647398844,3.5653179190751443,47.42727272727273,0.5895953757225434,182.5,99.0,9.1,14.06,49.0,121.0,2,1.46875,1.0,1.0,9.879999999999999,2.0,1.0,0,8900.8203125,52170.0,61070.8203125,175.70000000000002
5,223,1101,46.34404778587444,41.39461883408072,5.3923766816143495,11.759461883408068,24.114349775784753,3.734080717488789,47.19947774750227,0.8475336322869955,182.5,99.0,9.1,14.120000000000001,49.0,120.0,3,1.625,1.0,1.0,9.819999999999999,2.0,1.0,0,10334.72265625,51966.625,62301.34765625,224.79999999999998
6,266,1077,50.18959997650376,40.08270676691729,5.458646616541349,11.749323308270673,24.043233082706767,4.021804511278195,47.48107445450325,1.0263157894736843,191.5,99.0,9.1,14.180000000000001,49.0,150.5,4,1.173828125,1.0,1.0,9.819999999999999,2.0,0.25,0,13350.43359375,51137.1171875,64487.55078125,331.5
7,307,1068,52.07113319421824,40.498371335504885,5.410749185667754,11.787426710097714,24.34039087947883,3.8729641693811065,47.62759685159176,1.1921824104234529,190.25,99.0,9.1,14.180000000000001,49.5,149.5,4,1.173828125,1.0,0.9,9.819999999999999,2.0,0.5,0,15985.837890625,50866.2734375,66852.111328125,492.7
8,335,1047,60.47652241721082,41.02985074626866,5.366865671641788,11.74614925373134,25.049253731343285,5.302985074626865,47.46478778653295,1.337313432835821,219.125,99.0,9.2,14.180000000000001,49.5,148.5,5,1.021484375,1.0,0.9,9.819999999999999,2.0,0.1953125,0,20259.635009765625,49695.6328125,69955.26782226562,645.1
9,362,1074,60.657820727943715,42.23480662983425,5.398618784530386,11.694088397790061,26.39779005524862,5.951933701657459,47.78592231508962,1.5055248618784531,257.03125,99.0,9.2,14.240000000000002,50.0,147.5,5,1.09423828125,1.0,0.8,9.819999999999999,2.0,0.04296875,0,21958.131103515625,51322.08056640625,73280.21166992188,998.7
10,381,961,65.58924076751148,41.889763779527556,5.373228346456696,11.730708661417323,27.028871391076116,6.692388451443566,47.838381192686654,1.6482939632545932,327.03125,99.0,9.2,14.240000000000002,50.0,169.75,5,1.09423828125,1.0,0.8,9.819999999999999,2.0,1.0,0,24989.500732421875,45972.684326171875,70962.18505859375,916.0
11,421,903,57.56403095308789,41.77434679334917,5.478147268408551,11.734536817102128,28.19002375296912,7.517102137767219,48.442611812621124,1.8907363420427554,214.0,99.0,9.2,14.240000000000002,50.0,168.75,5,1.09423828125,1.0,0.8,9.819999999999999,2.0,0.365234375,0,24234.45703125,43743.678466796875,67978.13549804688,1314.6
12,470,800,55.52884703291223,41.97872340425532,5.420638297872341,11.731106382978737,28.6,7.894255319148937,48.96316131591797,2.0382978723404257,218.515625,99.0,9.2,14.240000000000002,50.0,184.2890625,5,1.09423828125,1.0,0.8,9.819999999999999,2.0,1.0,0,26098.55810546875,39170.529052734375,65269.087158203125,1238.5
13,498,714,53.70496723833812,41.200803212851405,5.426706827309234,11.690642570281126,28.816265060240966,8.380522088353416,50.52754395215117,2.2630522088353415,225.869140625,99.0,9.2,14.240000000000002,50.0,194.40625,6,1.09423828125,1.0,0.7000000000000001,9.819999999999999,2.0,0.28125,0,26745.073684692383,36076.66638183594,62821.74006652832,1664.8
14,539,634,49.50882144850127,40.17439703153989,5.438961038961037,11.674471243042658,29.407235621521338,9.125602968460113,52.971137687610906,2.456400742115028,182.109375,99.0,9.2,14.300000000000002,50.0,214.0,6,1.3009033203125,1.0,0.7000000000000001,9.819999999999999,2.0,0.140625,0,26685.254760742188,33583.70129394531,60268.9560546875,1647.7
15,581,562,46.58515081881656,39.23752151462995,5.461101549053358,11.700963855421692,29.394148020654043,9.162478485370055,54.672482392117644,2.6729776247848536,182.109375,100.0,9.299999999999999,14.300000000000002,48.5,213.0,7,1.273681640625,1.0,0.7000000000000001,9.819999999999999,2.0,1.0,0,27065.972625732422,30725.935104370117,57791.90773010254,1921.0
