Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,12.9325,51.73,4.72,12.04,27.21,0.0,49.105,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,3.0,1.0,0,1293.25,29463.0,30756.25,0.0
1,100,1125,45.1525,51.73,4.72,12.04,27.21,1.9,49.45422222222222,0.0,119.25,99.0,9.0,14.0,49.0,99.0,0,2.75,1.0,1.0,10.0,3.0,1.0,0,4515.25,55636.0,60151.25,90.0
2,122,1110,45.52049180327869,49.81147540983606,4.829508196721312,12.064590163934428,28.020491803278688,3.2459016393442623,48.90923423423423,0.22131147540983606,162.0,99.0,9.0,14.06,49.0,98.0,1,2.75,1.0,1.0,9.94,3.5,1.0,0,5553.5,54289.25,59842.75,183.0
3,142,1089,51.81987235915493,48.7887323943662,4.873239436619719,12.11887323943662,28.028169014084508,3.9577464788732395,48.31473829201102,0.3732394366197183,163.0,99.0,9.0,14.120000000000001,49.5,97.0,2,2.75,1.0,0.9,9.94,3.5,1.0,0,7358.421875,52614.75,59973.171875,173.0
4,168,1082,52.358072916666664,48.06547619047619,4.960714285714287,12.073452380952384,29.729166666666668,3.9184523809523815,47.991566543438076,0.5952380952380952,163.75,99.0,9.1,14.120000000000001,49.5,100.5,2,2.75,1.0,0.9,9.94,6.5,1.0,0,8796.15625,51926.875,60723.03125,252.3
5,204,1065,54.008808210784316,48.166666666666664,5.022058823529413,12.100588235294117,29.090686274509803,3.8161764705882355,47.19683098591549,0.803921568627451,243.75,99.0,9.1,14.120000000000001,49.5,99.5,2,2.75,1.0,0.8,9.94,6.5,1.0,0,11017.796875,50264.625,61282.421875,200.2
6,244,1033,55.27422195184426,46.47950819672131,5.048360655737706,12.137131147540986,29.348360655737704,4.8856557377049175,47.09329622458858,0.9713114754098361,176.25,99.0,9.2,14.120000000000001,49.5,192.75,3,2.75,1.0,0.8,9.879999999999999,7.0,1.0,0,13486.91015625,48647.375,62134.28515625,399.70000000000005
7,283,1015,53.74695643772085,47.71731448763251,5.073851590106005,12.042826855123675,29.969964664310954,5.507067137809187,47.046120689655176,1.1837455830388692,176.25,99.0,9.2,14.120000000000001,49.5,191.75,3,2.32421875,1.0,0.8,9.879999999999999,7.0,0.5,0,15210.388671875,47751.8125,62962.201171875,617.0999999999999
8,326,933,55.40225088669479,46.84969325153374,5.225460122699385,11.996380368098158,29.607361963190183,5.193251533742327,46.33860028135048,1.3865030674846626,193.84375,100.0,9.299999999999999,14.120000000000001,49.5,190.75,4,2.32421875,1.0,0.8,9.879999999999999,7.0,1.0,0,18061.1337890625,43233.9140625,61295.0478515625,592.6
9,380,878,52.915523488898025,46.89736842105263,5.0707894736842105,11.964263157894736,30.076315789473686,5.922631578947367,46.50260935720387,1.5868421052631578,234.25,100.0,9.299999999999999,14.120000000000001,49.5,189.75,4,0.5810546875,1.0,0.8,9.879999999999999,7.5,0.75,0,20107.89892578125,40829.291015625,60937.18994140625,790.4
