Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
11,489,388,37.925197484303105,38.4519427402863,5.463190184049083,12.095828220858907,26.842535787321065,7.997750511247447,46.81067209145458,2.067484662576687,158.34375,99.0,9.2,14.180000000000001,49.5,141.09375,5,0.25,1.0,0.6000000000000001,9.879999999999999,4.5,0.6572265625,0,18545.42156982422,18162.540771484375,36707.962341308594,1653.0
12,467,393,38.860952242538815,37.569593147751604,5.316488222698073,12.114089935760175,27.519271948608136,9.28458244111349,43.66429227484395,2.188436830835118,160.09375,99.0,9.2,14.180000000000001,49.5,158.34375,5,0.41387939453125,1.0,0.6000000000000001,9.879999999999999,5.0,0.25,0,18148.064697265625,17160.066864013672,35308.1315612793,2427.4
13,470,373,37.22221419963431,35.6063829787234,5.333191489361701,12.141659574468084,28.377659574468087,10.230638297872348,43.48032831186903,2.393617021276596,186.923828125,99.0,9.2,14.180000000000001,49.5,157.34375,5,0.41387939453125,1.0,0.6000000000000001,9.879999999999999,4.5,0.471923828125,0,17494.440673828125,16218.162460327148,33712.60313415527,2007.3
14,489,335,35.34856870374309,34.989775051124745,5.476482617586911,12.11447852760736,28.847648261758692,10.513701431492835,44.11676808826959,2.5807770961145193,185.5390625,99.0,9.299999999999999,14.180000000000001,50.0,156.6875,5,0.44287872314453125,1.0,0.8,9.879999999999999,5.0,0.41387939453125,0,17285.45009613037,14779.117309570312,32064.567405700684,1767.0
15,486,326,33.102540907055264,34.775720164609055,5.47880658436214,12.124855967078192,29.679012345679013,11.01008230452675,44.6542406608722,2.7736625514403292,166.23046875,99.0,9.299999999999999,14.180000000000001,50.0,155.6875,6,0.32480621337890625,1.0,0.8,9.879999999999999,5.5,0.063720703125,0,16087.834880828857,14557.282455444336,30645.117336273193,1942.7
16,463,312,36.567831305139265,35.72570194384449,5.522462203023754,12.114168466522674,30.533477321814257,10.758963282937366,40.30891068776449,2.922246220302376,191.58203125,99.0,9.299999999999999,14.240000000000002,50.0,154.6875,6,0.7642097473144531,1.0,0.8,9.879999999999999,5.5,0.37091064453125,0,16930.90589427948,12576.38013458252,29507.286028862,1990.5
17,463,276,36.166443598193176,35.6133909287257,5.5462203023758105,12.096371490280776,31.124190064794817,10.201727861771047,39.81750750887221,3.1339092872570196,203.55078125,98.0,9.299999999999999,14.240000000000002,50.0,153.6875,6,0.7642097473144531,1.0,0.8,9.879999999999999,5.5,0.06005859375,0,16745.06338596344,10989.63207244873,27734.69545841217,1667.1
18,491,243,33.689287225486304,34.31160896130346,5.5030549898167065,12.112993890020364,31.530549898167006,10.594908350305499,40.21927678535995,3.293279022403259,179.27783203125,94.0,9.299999999999999,14.240000000000002,50.0,166.23046875,6,0.5504746437072754,1.0,0.7000000000000001,9.879999999999999,5.5,0.24298095703125,0,16541.440027713776,9773.284258842468,26314.724286556244,1604.9
19,495,224,33.331916732499096,33.54545454545455,5.468686868686869,12.12424242424241,31.941414141414143,10.938181818181818,38.063497096300125,3.474747474747475,184.4501953125,94.0,9.299999999999999,14.240000000000002,50.0,165.23046875,7,1.1009492874145508,1.0,0.7000000000000001,9.879999999999999,5.5,0.356170654296875,0,16499.29878258705,8526.223349571228,25025.52213215828,1970.1
20,487,209,30.74554591134833,32.435318275154,5.4102669404517485,12.138151950718672,32.379876796714576,11.165503080082132,42.140951290084985,3.673511293634497,180.732421875,94.0,9.299999999999999,14.240000000000002,50.0,166.107421875,7,1.1009492874145508,1.0,0.7000000000000001,9.879999999999999,8.0,0.5480690002441406,0,14973.080858826637,8807.458819627762,23780.5396784544,1865.1
21,484,194,29.740690139699574,31.524793388429753,5.267355371900828,12.185537190082643,32.95557851239669,11.833264462809915,42.609348327843186,3.8615702479338845,179.96571350097656,94.0,9.299999999999999,14.300000000000002,50.0,165.107421875,7,0.5641167163848877,1.0,0.7000000000000001,9.879999999999999,8.0,0.425445556640625,0,14394.494027614594,8266.213575601578,22660.70760321617,1874.1
22,477,189,29.521190701790577,31.241090146750523,5.251362683438152,12.175807127882603,33.621593291404615,12.436687631027256,39.54315898784254,4.010482180293501,154.7705078125,93.0,9.299999999999999,14.300000000000002,50.0,164.107421875,7,0.5641167163848877,1.0,0.7000000000000001,9.879999999999999,8.0,0.20050048828125,0,14081.607964754105,7473.65704870224,21555.265013456345,1845.1
23,489,166,28.340435526274707,31.03271983640082,5.376687116564417,12.164867075664617,33.666666666666664,13.062167689161555,40.0382240098643,4.151329243353783,141.72021484375,93.0,9.299999999999999,14.300000000000002,50.0,163.107421875,8,0.5641167163848877,1.0,0.8,9.879999999999999,8.0,0.10094928741455078,0,13858.472972348332,6646.345185637474,20504.818157985806,1846.6
24,481,168,27.268785647970475,29.62162162162162,5.415384615384618,12.164948024948012,34.15592515592515,13.254885654885662,38.36287514297735,4.345114345114345,182.78759765625,93.0,9.299999999999999,14.300000000000002,50.0,214.55859375,8,0.5841842889785767,1.0,0.7000000000000001,9.94,8.0,0.20189857482910156,0,13116.285896673799,6444.963024020195,19561.248920693994,1776.9
25,495,155,25.281294675788494,28.955555555555556,5.408080808080809,12.159838383838375,34.58383838383838,13.714141414141418,38.32262237187355,4.545454545454546,171.10360717773438,94.0,9.399999999999999,14.300000000000002,50.5,213.55859375,8,0.2962720990180969,1.0,0.7000000000000001,9.94,8.0,0.24083709716796875,0,12514.240864515305,5940.0064676404,18454.247332155704,2006.5
26,478,156,25.436464388562545,28.606694560669457,5.441631799163181,12.127782426778245,35.00313807531381,13.747907949790797,35.006744047005974,4.705020920502092,238.173583984375,94.0,9.399999999999999,14.300000000000002,50.5,212.55859375,8,0.2962720990180969,1.0,0.7000000000000001,10.0,12.0,0.29582515358924866,1,12158.629977732897,5461.0520713329315,17619.68204906583,2010.8999999999999
27,479,156,23.297961284680632,28.04801670146138,5.430062630480165,12.108768267223379,35.43945720250522,14.006889352818368,34.13222089018195,4.933194154488517,135.07671356201172,94.0,9.399999999999999,14.360000000000003,50.5,211.55859375,8,0.2962720990180969,1.0,0.7000000000000001,10.0,12.0,0.17925262451171875,1,11159.723455362022,5324.626458868384,16484.349914230406,2059.1
28,478,136,23.417894663499613,26.42468619246862,5.364016736401676,12.120460251046017,35.84205020920502,14.630962343096236,33.065715694690454,5.135983263598327,213.2551727294922,94.0,9.399999999999999,14.360000000000003,50.5,210.55859375,8,0.2962720990180969,1.0,0.8,9.94,12.0,0.3828887939453125,1,11193.753649152815,4496.9373344779015,15690.690983630717,1851.5
29,480,138,22.07897617808388,25.5625,5.361041666666664,12.069666666666658,36.223958333333336,15.255416666666658,30.841023685599584,5.345833333333333,229.71982765197754,94.0,9.399999999999999,14.360000000000003,50.5,128.1767578125,9,0.2962720990180969,1.0,0.8,9.94,12.0,0.27538931369781494,1,10597.908565480262,4256.061268612742,14853.969834093004,2129.4
30,446,140,22.310278053355773,24.53811659192825,5.286322869955154,12.080941704035867,36.99551569506726,15.691031390134517,31.04682926583503,5.495515695067264,229.71982765197754,84.0,9.399999999999999,14.360000000000003,50.5,213.2551727294922,9,0.5916503071784973,1.0,1.4999999999999996,9.94,15.5,0.2962720990180969,1,9950.384011796676,4346.556097216904,14296.94010901358,1912.6
31,422,142,23.79832057905454,24.86729857819905,5.236729857819903,12.13966824644549,37.07582938388626,15.349289099526073,25.64178400371276,5.637440758293839,229.71982765197754,84.0,9.399999999999999,14.360000000000003,50.5,212.2551727294922,9,0.7266274690628052,1.0,1.4999999999999996,9.94,15.5,0.08754469454288483,1,10042.891284361016,3641.133328527212,13684.024612888228,1756.3
32,401,153,21.21273685149161,23.93765586034913,5.188029925187029,12.115461346633415,36.73067331670823,14.590024937655867,29.681561163535306,5.890274314214464,229.71982765197754,84.0,9.399999999999999,14.360000000000003,50.5,211.2551727294922,9,0.7266274690628052,1.0,1.4999999999999996,9.94,15.5,0.04377234727144241,2,8506.307477448136,4541.278858020902,13047.586335469037,1653.5
33,399,130,21.148205115858413,24.31328320802005,5.257393483709268,12.111127819548868,36.70426065162907,14.44010025062657,30.13373709513018,6.045112781954887,129.59896850585938,84.0,9.399999999999999,14.360000000000003,50.5,210.2551727294922,10,0.6705973821226507,1.0,1.5999999999999996,9.94,15.5,0.47150754928588867,2,8438.133841227507,3917.385822366923,12355.51966359443,1426.5
34,411,117,19.75548753690982,23.854014598540147,5.259854014598541,12.046374695863735,36.78223844282238,13.496836982968372,30.115271343938154,6.214111922141119,155.45560836791992,84.0,9.399999999999999,14.360000000000003,50.5,209.2551727294922,10,0.6705973821226507,1.0,1.4999999999999996,9.94,15.5,0.16920913755893707,2,8119.505377669935,3523.486747240764,11642.9921249107,1262.8
35,417,96,19.409904367720156,22.165467625899282,5.217745803357312,11.997314148681049,37.00479616306954,13.998321342925658,30.689037683829763,6.41726618705036,188.307373046875,84.0,9.399999999999999,14.360000000000003,50.5,208.2551727294922,11,0.6705973821226507,1.0,1.4999999999999996,9.879999999999999,15.5,0.7721118628978729,2,8093.930121339305,2946.147617647657,11040.077738986962,1497.0
36,409,100,18.17464695009186,21.679706601466993,5.157701711491445,11.990317848410749,37.76039119804401,14.280929095354518,30.39747650596342,6.537897310513447,128.7746708393097,84.0,9.399999999999999,14.360000000000003,50.5,207.2551727294922,11,0.7266274690628052,1.0,1.4999999999999996,9.879999999999999,19.0,0.6705973821226507,2,7433.43060258757,3039.7476505963423,10473.178253183913,1546.8
37,409,90,17.724595170512274,21.74327628361858,5.084352078239612,11.967775061124682,38.21149144254279,14.80684596577018,29.23279552432844,6.679706601466993,238.2302122116089,84.0,9.399999999999999,14.360000000000003,50.5,153.45560836791992,12,0.5647367175006366,1.0,1.4999999999999996,9.879999999999999,20.0,2.7046382427215576,2,7249.359424739519,2630.95159718956,9880.31102192908,1305.3
38,400,109,16.445782472078918,21.515,5.044250000000005,11.964249999999986,38.475,14.586750000000011,25.36359041773234,6.815,140.64358520507812,84.0,9.399999999999999,14.360000000000003,50.5,152.45560836791992,12,0.5647367175006366,1.0,1.3999999999999995,9.879999999999999,20.0,0.2823683587503183,2,6578.312988831567,2764.631355532825,9342.944344364392,1315.0
39,412,82,16.427427808849984,21.4126213592233,5.034708737864083,11.988349514563097,38.58373786407767,14.471359223300988,25.155295792614996,6.966019417475728,148.51333618164062,84.0,9.499999999999998,14.360000000000003,50.5,151.45560836791992,13,0.9138074601651169,1.0,1.3999999999999995,9.879999999999999,20.5,0.19302796572446823,2,6768.100257246194,2062.7342549944296,8830.834512240624,966.0999999999999
40,410,80,15.586115111680197,20.814634146341465,5.011707317073173,12.027560975609752,38.797560975609755,14.423170731707327,25.112019135101036,7.107317073170732,156.99688284657896,84.0,9.499999999999998,14.360000000000003,50.5,91.59503674507141,13,1.1433893591165543,1.0,1.3999999999999995,9.879999999999999,20.0,0.10101617756299675,2,6390.307195788881,2008.961530808083,8399.268726596963,1153.8
41,417,71,14.852069083891822,19.19904076738609,5.015107913669065,12.001534772182232,38.85011990407674,14.553717026378907,25.501326840717066,7.3405275779376495,156.99688284657896,84.0,9.499999999999998,14.360000000000003,50.5,90.59503674507141,14,0.5206576143764323,1.0,1.3999999999999995,9.879999999999999,19.5,0.5392777845263481,2,6193.312807982889,1810.5942056909116,8003.907013673801,1130.0
42,414,74,14.632832632809386,18.997584541062803,5.038888888888888,11.975652173913033,38.94202898550725,14.514251207729467,20.948685804707026,7.490338164251208,156.99688284657896,83.0,9.499999999999998,14.300000000000002,50.5,94.40259689604864,14,0.5206576143764323,1.0,1.3999999999999995,9.879999999999999,19.5,0.25894687000254635,2,6057.992709983086,1550.2027495483198,7608.1954595314055,1308.8999999999999
43,410,65,14.110067391001511,18.214634146341464,5.004390243902443,12.01985365853658,39.145121951219515,15.683902439024386,23.440063722646833,7.634146341463414,104.45012664794922,83.0,9.499999999999998,14.300000000000002,50.5,156.99688284657896,14,0.3960633705801513,1.0,1.3999999999999995,9.879999999999999,19.5,0.5100044488208368,2,5785.12763031062,1523.604141972044,7308.731772282664,1418.3999999999999
44,410,65,13.255003679561916,17.62439024390244,4.9436585365853665,11.969073170731697,39.29390243902439,16.49317073170732,23.712773715298624,7.741463414634146,181.0401934888214,83.0,9.499999999999998,14.240000000000002,50.5,99.78958177566528,14,0.3960633705801513,1.0,1.3999999999999995,9.819999999999999,19.5,0.7921267411603026,2,5434.551508620386,1541.3302914944106,6975.8818001147965,1370.8
45,400,67,12.978925076809283,17.39,4.8584999999999985,11.98569999999999,39.4725,17.153750000000006,22.01320771908353,7.8675,181.0401934888214,83.0,9.499999999999998,14.300000000000002,50.5,94.48862591385841,15,0.5206576143764323,1.0,1.3999999999999995,9.819999999999999,19.0,0.3960633705801513,2,5191.570030723713,1474.8849171785964,6666.45494790231,1355.1
46,370,75,13.744077900587635,16.72972972972973,4.8686486486486436,12.025837837837829,39.23513513513514,17.528648648648637,18.78378830960916,7.994594594594594,181.0401934888214,83.0,9.499999999999998,14.300000000000002,50.5,66.54638671875,16,0.595040914369747,2.0,1.3999999999999995,9.819999999999999,18.5,0.11879801750183105,3,5085.308823217425,1408.784123220687,6494.0929464381115,1394.6
47,353,77,12.807233212703096,16.03399433427762,4.730311614730875,12.05235127478753,39.48300283286119,17.445609065155804,21.748426125967175,8.155807365439093,181.0401934888214,83.0,9.499999999999998,14.300000000000002,50.5,140.25756168365479,17,0.9001097744330764,2.0,1.4999999999999996,9.819999999999999,18.5,0.17220940440893173,3,4520.953324084193,1674.6288116994724,6195.582135783665,1200.1
48,356,64,12.976737141689952,15.682584269662922,4.751685393258423,12.075168539325828,39.633426966292134,17.682303370786514,20.05349545179916,8.297752808988765,165.0359264984727,83.0,9.499999999999998,14.300000000000002,50.5,82.3266189917922,17,0.8284534937702119,2.0,1.4999999999999996,9.819999999999999,18.5,0.5842534823206051,3,4619.718422441623,1283.4237089151463,5903.14213135677,899.0
49,339,85,12.187304717123636,16.117994100294986,4.726843657817107,12.131976401179932,39.87463126843658,17.385250737463124,16.551228327491437,8.454277286135694,103.13304626941681,83.0,9.499999999999998,14.300000000000002,50.5,85.49987968057394,17,0.8284534937702119,2.0,1.3999999999999995,9.819999999999999,18.5,0.908347100019455,3,4131.496299104912,1406.8544078367722,5538.350706941685,1239.8999999999999
50,321,76,13.16126875520261,16.062305295950157,4.732398753894076,12.110529595015572,40.006230529595015,17.82616822429905,14.085812593061627,8.616822429906541,117.96808224357665,83.0,9.499999999999998,14.300000000000002,50.5,72.72092146426439,17,0.8284534937702119,2.0,1.3999999999999995,9.819999999999999,18.0,0.2252045718487352,3,4224.767270420038,1070.5217570726836,5295.289027492721,1081.0
51,311,76,12.34335543795384,15.588424437299036,4.73311897106109,12.123151125401924,39.87620578778135,17.723794212218646,15.508088851370045,8.819935691318328,128.02304761856794,83.0,9.499999999999998,14.300000000000002,50.5,72.96761564910412,18,0.7768394093727693,2.0,1.3999999999999995,9.879999999999999,18.0,0.27033313726320785,3,3838.783541203644,1178.6147527041235,5017.398293907767,1152.8
52,319,63,11.707837904317037,15.059561128526646,4.753605015673982,12.122382445141058,39.95297805642633,18.019749216300934,16.801788511333577,9.0282131661442,103.13304626941681,83.0,9.599999999999998,14.300000000000002,50.5,128.02304761856794,19,0.7189230920759204,2.0,1.3999999999999995,9.879999999999999,17.5,0.23910319805145264,3,3734.8002914771346,1058.5126762140153,4793.31296769115,998.0999999999999
53,299,74,11.184372683439449,13.936454849498327,4.763879598662204,12.11558528428093,39.92642140468227,17.41137123745819,16.915564776915097,9.2876254180602,145.25130654871464,83.0,9.599999999999998,14.240000000000002,51.0,87.6523847579956,19,0.7189230920759204,1.0,1.3999999999999995,9.879999999999999,17.5,0.7853613197803497,3,3344.1274323483954,1251.7517934917173,4595.879225840113,1092.5
54,291,77,9.2775990052467,12.79725085910653,4.746048109965637,12.08563573883161,39.95704467353952,16.7127147766323,21.5840648455857,9.553264604810996,86.1621007436188,76.0,9.599999999999998,14.240000000000002,51.0,145.25130654871464,19,0.5136826788075268,1.0,1.3999999999999995,9.879999999999999,17.5,0.5382267519307788,4,2699.7813105267896,1661.972993110099,4361.754303636889,959.1999999999999
55,294,61,10.082769453495693,12.63265306122449,4.755782312925172,12.088367346938766,39.81122448979592,16.653061224489797,19.114156007737385,9.731292517006803,179.75762339867651,76.0,9.699999999999998,14.240000000000002,51.0,85.6523847579956,18,0.5136826788075268,1.0,1.3999999999999995,9.879999999999999,17.5,0.7189230920759204,4,2964.334219327734,1165.9635164719805,4130.297735799714,797.4999999999999
56,293,60,9.98028797164211,12.491467576791809,4.810238907849832,12.054197952218418,39.74232081911263,16.611262798634804,16.5024094853292,9.897610921501707,179.75762339867651,76.0,9.699999999999998,14.240000000000002,51.0,84.6523847579956,19,0.3234695700506478,1.0,1.3999999999999995,9.879999999999999,18.0,0.38714808225631714,4,2924.224375691138,990.1445691197518,3914.36894481089,845.8999999999999
57,283,49,11.021663461113848,12.989399293286219,4.76749116607774,12.035830388692561,39.87632508833922,17.668904593639578,13.452043904236202,9.92226148409894,179.75762339867651,76.0,9.499999999999998,14.240000000000002,51.0,66.36998175852932,19,0.3234695700506478,1.0,1.3999999999999995,9.879999999999999,18.0,0.3037447100505233,4,3119.130759495219,659.1501513075739,3778.280910802793,1044.1999999999998
58,269,48,10.632809273590942,13.83271375464684,4.828252788104091,12.023940520446086,40.03531598513011,17.8446096654275,15.705464831609236,9.933085501858736,179.75762339867651,76.0,9.499999999999998,14.240000000000002,51.0,90.37238180697022,19,0.3234695700506478,1.0,1.4999999999999996,9.879999999999999,18.0,0.43784618415184084,4,2860.2256945959634,753.8623119172433,3614.088006513207,825.9999999999999
59,265,45,10.980323268897411,13.70188679245283,4.752830188679247,12.02158490566037,40.367924528301884,17.897735849056602,11.99562116977647,10.026415094339622,179.75762339867651,76.0,9.499999999999998,14.240000000000002,51.0,89.37238180697022,19,0.3234695700506478,1.0,1.4999999999999996,9.879999999999999,18.0,0.3515317950112138,4,2909.785666257814,539.8029526399412,3449.5886188977547,721.4
60,259,48,9.957651679374042,13.532818532818533,4.723552123552123,12.064401544401536,40.45945945945946,17.134362934362933,15.259206389089734,10.127413127413128,90.75402474463044,75.0,9.499999999999998,14.240000000000002,51.0,179.75762339867651,19,0.3234695700506478,1.0,1.4999999999999996,9.879999999999999,18.0,0.2938782802025912,5,2579.031784957877,732.4419066763072,3311.473691634184,597.0999999999999
61,252,40,10.574445227659378,13.773809523809524,4.684523809523813,12.061269841269834,40.958333333333336,17.103174603174605,11.529966010311304,10.15079365079365,180.66516966620475,75.0,9.499999999999998,14.240000000000002,51.0,68.68803131580353,19,0.3515317950112138,1.0,1.4999999999999996,9.879999999999999,18.0,0.3234695700506478,5,2664.7601973701635,461.19864041245216,3125.958837782616,541.1999999999999
62,259,30,9.475068622275957,13.339768339768339,4.680694980694982,12.06864864864864,40.81274131274131,16.460231660231656,15.264808048749698,10.382239382239382,90.33258483310237,75.0,9.499999999999998,14.240000000000002,51.0,67.68803131580353,20,0.3515317950112138,1.0,1.4999999999999996,9.879999999999999,18.0,0.8429575860500336,5,2454.042773169473,457.94424146249094,2911.987014631964,426.29999999999995
63,265,23,9.596113358980466,13.313207547169812,4.669433962264152,12.095396226415076,40.85660377358491,16.719622641509428,9.561982418305682,10.445283018867924,100.0470654941164,75.0,9.499999999999998,14.240000000000002,51.0,55.75180078460835,20,0.3515317950112138,1.0,1.4999999999999996,9.879999999999999,18.0,0.1378464059671387,5,2542.9700401298232,219.92559562103068,2762.895635750854,571.0
64,262,29,8.933084644826172,13.255725190839694,4.555343511450378,12.154198473282433,41.44847328244275,16.826335877862586,9.494267113022634,10.416030534351146,100.0470654941164,75.0,9.299999999999999,14.240000000000002,51.0,38.39968123054132,14,0.3515317950112138,1.0,1.4999999999999996,9.879999999999999,23.5,0.900369534876342,5,2340.468176944457,275.33374627765636,2615.801923222113,668.9
65,254,29,8.604975072730218,13.011811023622048,4.560629921259842,12.174251968503931,41.55118110236221,18.096062992125976,12.149427447348703,10.523622047244094,100.0470654941164,75.0,9.299999999999999,14.240000000000002,51.0,73.57273991173133,14,0.3515317950112138,1.0,1.5999999999999996,9.879999999999999,23.5,0.3650186751506568,5,2185.6636684734754,352.3333959731124,2537.9970644465875,796.1999999999999
66,239,35,8.221464557563392,12.769874476987448,4.564853556485357,12.15807531380753,41.56903765690377,18.332217573221754,13.46638412864973,10.610878661087867,100.0470654941164,75.0,9.299999999999999,14.240000000000002,51.0,78.88667194882873,14,0.3515317950112138,1.0,1.5999999999999996,9.879999999999999,23.5,1.0273653576150537,5,1964.9300292576506,471.3234445027406,2436.253473760391,757.1999999999999
67,227,29,8.491905334378952,12.189427312775331,4.5101321585903085,12.152599118942717,41.26211453744494,19.660792951541854,15.243922476115632,10.731277533039648,83.75270885007922,75.0,9.299999999999999,14.240000000000002,51.0,100.0470654941164,14,0.3515317950112138,1.0,1.5999999999999996,9.94,23.5,0.027365357615053654,5,1927.6625109040222,442.07375180735335,2369.7362627113753,689.8
68,209,38,8.083479506991656,11.492822966507177,4.456459330143541,12.162775119617216,41.33971291866029,20.062200956937794,16.457562574688556,10.842105263157896,83.59135510279157,75.0,9.299999999999999,14.240000000000002,51.0,99.0470654941164,14,0.3515317950112138,1.0,1.5999999999999996,9.94,23.5,0.4881500390765723,6,1689.4472169612561,625.3873778381651,2314.834594799421,643.9
69,192,50,8.018039738052325,12.104166666666666,4.421354166666668,12.194583333333327,41.5859375,19.419270833333332,13.387277795549565,10.859375,90.6086914811167,75.0,9.299999999999999,14.240000000000002,51.0,98.0470654941164,14,0.3515317950112138,1.0,1.5999999999999996,9.94,23.5,0.24407501953828614,6,1539.4636297060465,669.3638897774782,2208.8275194835246,507.49999999999994
70,192,34,8.163606491256084,11.583333333333334,4.340104166666668,12.191354166666663,41.84375,19.5875,15.926460649893295,10.916666666666666,87.32998081494588,75.0,9.299999999999999,14.240000000000002,51.0,97.0470654941164,15,0.3515317950112138,1.0,1.5999999999999996,9.879999999999999,23.5,0.08492680732160807,6,1567.4124463211683,541.499662096372,2108.9121084175404,334.59999999999997
71,193,25,8.373046027679601,11.83419689119171,4.295336787564767,12.219274611398957,42.259067357512954,19.81658031088083,14.233642974589584,11.0,102.20903426996665,75.0,9.2,14.240000000000002,51.0,56.59952184581198,15,0.54989139031386,1.0,1.5999999999999996,9.879999999999999,25.0,0.27606535801896825,6,1615.997883342163,355.8410743647396,1971.8389577069026,430.19999999999993
72,193,23,7.991801292718645,11.875647668393782,4.2891191709844545,12.195233160621749,42.26165803108808,19.788601036269423,14.420388397953774,11.10880829015544,54.7921266835765,75.0,9.2,14.240000000000002,51.0,55.59952184581198,15,0.7224000219785012,2.0,1.5999999999999996,9.879999999999999,25.0,0.28040265676099807,6,1542.4176494946985,331.6689331529368,1874.0865826476352,407.9
73,183,24,8.360156812745732,11.743169398907105,4.283060109289618,12.22655737704917,42.185792349726775,20.03333333333333,11.790051744849238,11.169398907103826,62.79068761076633,73.0,9.2,14.240000000000002,51.0,45.21960399369709,15,0.6294392041577339,2.0,1.5999999999999996,9.879999999999999,25.0,1.5039993132877498,6,1529.9086967324688,282.96124187638173,1812.8699386088506,510.4
74,172,25,8.111053441072983,10.959302325581396,4.209302325581397,12.19418604651162,42.03779069767442,21.028488372093022,14.53624944737342,11.290697674418604,82.24047666372462,72.0,9.2,14.300000000000002,51.0,44.21960399369709,15,0.6294392041577339,2.0,1.5999999999999996,9.879999999999999,25.0,1.3514273763285019,6,1395.1011918645531,363.4062361843355,1758.5074280488886,523.0
75,154,33,8.071665521804913,11.623376623376624,4.2753246753246765,12.125194805194806,42.22727272727273,21.32272727272727,13.912054613601216,11.318181818181818,85.77900331171986,73.0,9.2,14.300000000000002,51.0,62.79068761076633,15,0.6294392041577339,2.0,1.5999999999999996,9.879999999999999,25.5,0.8340477501736867,6,1243.0364903579566,459.09780224884014,1702.1342926067969,480.4
