Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,12.865,51.46,5.08,11.98,26.09,0.0,50.678333333333335,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1286.5,30407.0,31693.5,0.0
1,96,1137,51.216145833333336,51.822916666666664,5.104166666666667,11.989583333333334,27.052083333333332,1.7291666666666667,49.9514072119613,0.0,112.5,99.0,9.0,14.0,49.0,99.0,0,0.75,1.0,1.0,10.0,3.0,1.0,0,4916.75,56794.75,61711.5,98.0
2,118,1115,51.47510593220339,48.47457627118644,5.174576271186442,12.031355932203391,29.385593220338983,2.7966101694915255,49.42869955156951,0.2288135593220339,184.5,99.0,9.1,14.06,49.0,98.0,1,0.75,1.0,1.0,9.94,3.0,1.0,0,6074.0625,55113.0,61187.0625,156.0
3,141,1097,52.135416666666664,48.354609929078016,5.394326241134754,12.00070921985816,29.624113475177303,3.1843971631205674,49.21649954421149,0.425531914893617,170.0,99.0,9.1,14.06,49.0,103.5,2,0.75,1.0,1.0,9.94,6.0,1.0,0,7351.09375,53990.5,61341.59375,164.0
4,176,1073,55.75257457386363,46.42045454545455,5.476704545454548,12.063068181818183,30.06534090909091,3.417045454545455,48.422180801491145,0.6363636363636364,156.5,99.0,9.1,14.06,49.0,102.5,2,0.75,1.0,1.0,9.94,6.0,1.0,0,9812.453125,51957.0,61769.453125,185.4
5,221,1059,52.702630090497735,46.61085972850679,5.546606334841628,12.031855203619914,30.307692307692307,3.1366515837104076,48.18569995278565,0.8506787330316742,218.5,100.0,9.1,14.06,49.0,101.5,3,0.75,1.0,0.9,9.94,6.0,1.0,0,11647.28125,51028.65625,62675.9375,198.6
6,269,1024,56.310496050185876,44.301115241635685,5.609665427509294,12.043643122676581,30.109665427509295,3.4743494423791828,47.853057861328125,1.0408921933085502,210.5,100.0,9.2,14.120000000000001,49.5,104.25,3,2.36328125,1.0,0.9,9.879999999999999,6.0,1.0,0,15147.5234375,49001.53125,64149.0546875,271.8
7,324,990,54.987783926504626,44.41975308641975,5.589197530864199,12.020493827160495,30.662037037037038,4.325,48.128787878787875,1.25,161.5625,100.0,9.2,14.180000000000001,49.5,134.71875,4,2.7421875,1.0,0.9,9.879999999999999,6.0,0.75,0,17816.0419921875,47647.5,65463.5419921875,512.1
8,375,966,55.3121640625,42.55733333333333,5.671466666666664,12.07605333333334,31.565333333333335,5.670933333333333,48.32235458721532,1.408,202.9296875,100.0,9.2,14.180000000000001,49.5,160.8125,4,2.7421875,1.0,0.9,9.879999999999999,6.0,0.75,0,20742.0615234375,46679.39453125,67421.4560546875,830.0
9,412,858,58.14553625606796,41.77427184466019,5.713592233009705,12.096359223300961,31.79247572815534,7.191990291262132,48.13546674679487,1.5898058252427185,216.09375,100.0,9.299999999999999,14.180000000000001,49.5,159.9375,5,2.78125,1.0,0.8,9.879999999999999,6.0,1.0,0,23955.9609375,41300.23046875,65256.19140625,1239.8
10,460,792,53.308811618970786,40.42173913043478,5.791304347826083,12.081913043478258,32.00217391304348,8.316521739130433,48.71634065261995,1.7804347826086957,203.625,98.0,9.299999999999999,14.180000000000001,49.5,186.25,5,1.666015625,1.0,0.8,9.819999999999999,6.0,0.5,0,24522.053344726562,38583.341796875,63105.39514160156,1548.5
11,483,712,53.8436294460889,39.61490683229814,5.843478260869564,12.087991718426498,32.05590062111801,9.628985507246387,49.338011323735955,1.9316770186335404,203.625,98.0,9.299999999999999,14.180000000000001,49.5,185.25,5,1.666015625,1.0,0.8,9.819999999999999,6.5,0.59765625,0,26006.473022460938,35128.6640625,61135.13708496094,1999.3
12,504,657,50.32416637360104,40.301587301587304,5.893452380952378,12.090476190476178,32.87896825396825,10.387896825396831,50.94640128543569,2.113095238095238,202.9296875,98.0,9.299999999999999,14.180000000000001,49.5,184.25,6,1.385009765625,1.0,0.9,9.819999999999999,6.0,1.0,0,25363.379852294922,33471.78564453125,58835.16549682617,2242.2999999999997
13,538,582,48.773419007935935,39.33457249070632,5.916356877323419,12.074349442379186,33.21189591078067,10.645724907063201,52.08306318460052,2.29182156133829,218.9375,98.0,9.299999999999999,14.180000000000001,49.5,183.25,6,1.00244140625,1.0,0.9,9.819999999999999,6.5,0.666015625,0,26240.09942626953,30312.3427734375,56552.44219970703,1997.8
14,579,506,48.37088205077281,38.98791018998273,5.93557858376511,12.10580310880827,33.317789291882555,10.677202072538865,51.743289449940555,2.4801381692573403,238.984375,98.0,9.299999999999999,14.180000000000001,50.0,182.25,6,1.00244140625,1.0,0.9,9.819999999999999,6.5,0.125,0,28006.74070739746,26182.104461669922,54188.84516906738,2093.5
15,599,476,46.32952310246896,38.10016694490818,5.988313856427377,12.090350584307169,33.79382303839733,11.069616026711193,50.75130943490677,2.689482470784641,238.984375,97.0,9.299999999999999,14.180000000000001,50.0,169.4580078125,6,1.00244140625,1.0,0.9,9.759999999999998,6.5,0.33203125,0,27751.384338378906,24157.623291015625,51909.00762939453,2750.7
16,634,421,44.45798189181259,37.27444794952682,5.978233438485804,12.14018927444795,33.73659305993691,11.398422712933757,51.159318901297596,2.8375394321766563,238.984375,97.0,9.299999999999999,14.180000000000001,50.0,197.421875,6,0.760009765625,1.0,0.9,9.759999999999998,6.5,1.0,0,28186.36051940918,21538.07325744629,49724.43377685547,2439.6
17,640,392,43.7244819521904,36.278125,5.967187499999996,12.146874999999998,34.16328125,12.920468749999994,51.062176023210796,3.003125,238.984375,97.0,9.399999999999999,14.240000000000002,50.0,167.4580078125,7,0.3800048828125,1.0,0.9,9.759999999999998,6.5,1.0400390625,0,27983.668449401855,20016.373001098633,48000.04145050049,3122.7999999999997
18,625,390,42.41188129272461,34.9808,6.092799999999997,12.150239999999988,35.1432,13.546240000000003,50.0757678496532,3.1808,238.984375,97.0,9.399999999999999,14.240000000000002,50.5,179.361328125,6,1.00244140625,1.0,0.9,9.759999999999998,6.5,0.0400390625,0,26507.42580795288,19529.549461364746,46036.97526931763,3284.5
19,621,378,39.664995767836025,34.6634460547504,6.129146537842186,12.106988727858303,36.029790660225444,13.901771336553947,51.56021784222315,3.360708534621578,238.984375,97.0,9.399999999999999,14.240000000000002,50.5,217.42578125,7,1.00244140625,1.0,0.9,9.759999999999998,7.0,1.0244140625,0,24631.962371826172,19489.76234436035,44121.72471618652,2959.8
20,611,356,39.38398162042646,33.55810147299509,6.155646481178392,12.087626841243864,36.37234042553192,14.175286415711957,51.61658617083946,3.5384615384615383,274.984375,91.0,9.399999999999999,14.240000000000002,50.5,216.42578125,7,0.9560928344726562,1.0,0.9,9.759999999999998,7.5,0.0244140625,1,24063.612770080566,18375.504676818848,42439.117446899414,3076.6
21,592,358,38.172908882837035,31.701013513513512,6.168412162162166,12.09432432432435,36.40878378378378,13.700506756756752,51.19267004428629,3.800675675675676,220.3363037109375,91.0,9.399999999999999,14.240000000000002,50.5,274.984375,7,0.9361972808837891,1.0,0.9,9.759999999999998,7.5,0.75,1,22598.362058639526,18326.975875854492,40925.33793449402,3138.2
22,602,309,38.62259570625533,30.686046511627907,6.252159468438542,12.101096345514948,36.8671096345515,13.843853820598007,51.8273271789057,3.9817275747508307,220.3363037109375,91.0,9.399999999999999,14.240000000000002,50.5,273.984375,7,0.30375099182128906,1.0,0.9,9.759999999999998,7.5,0.00244140625,1,23250.80261516571,16014.64409828186,39265.44671344757,2440.5
23,627,276,37.38229136185593,29.69059011164274,6.3244019138756,12.126188197767156,37.16985645933014,14.425677830940995,51.36297451240429,4.170653907496013,252.1046142578125,91.0,9.399999999999999,14.240000000000002,50.5,272.984375,8,0.28226470947265625,1.0,0.9,9.759999999999998,7.5,0.35285186767578125,1,23438.696683883667,14176.180965423584,37614.87764930725,2731.8
24,619,283,35.12237234319739,29.373182552504037,6.359289176090469,12.136865912762524,37.221324717285945,14.855250403877209,50.4550306839151,4.353796445880453,233.41796875,91.0,9.399999999999999,14.180000000000001,50.5,271.984375,8,0.28226470947265625,1.0,0.9,9.759999999999998,7.5,0.35285186767578125,1,21740.748480439186,14278.773683547974,36019.52216398716,3362.4
25,593,275,34.07329824481405,28.284991568296796,6.372681281618885,12.13106239460372,37.42664418212479,15.533052276559854,53.31315440351313,4.54637436762226,233.41796875,91.0,9.399999999999999,14.180000000000001,50.5,270.984375,8,0.28226470947265625,1.0,0.9,9.759999999999998,9.0,0.7057037353515625,1,20205.46585917473,14661.11746096611,34866.58332014084,3151.3
26,609,265,33.125707574763716,27.776683087027916,6.405090311986863,12.129293924466344,37.13300492610838,15.494745484400653,49.72386465072632,4.748768472906404,233.41796875,91.0,9.399999999999999,14.180000000000001,50.5,269.984375,9,0.28226470947265625,1.0,0.9,9.699999999999998,9.0,0.5645294189453125,2,20173.5559130311,13176.824132442474,33350.380045473576,2945.0
27,608,239,34.25867670397029,27.445723684210527,6.521710526315789,12.143157894736847,37.42845394736842,15.618914473684224,46.483744854707595,4.9457236842105265,223.1847381591797,91.0,9.399999999999999,14.180000000000001,50.5,268.984375,9,0.28226470947265625,1.0,0.9,9.699999999999998,9.0,0.11175537109375,2,20829.275436013937,11109.615020275116,31938.890456289053,2708.9
