Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,12.485,49.94,5.31,12.14,26.54,0.0,50.535,0.0,24.75,99.0,9.0,14.0,47.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1248.5,30321.0,31569.5,0.0
1,98,1129,48.81377551020408,49.785714285714285,5.326530612244898,12.13265306122449,27.051020408163264,1.816326530612245,49.671169176262175,0.0,102.25,99.0,9.0,14.0,47.0,99.0,0,0.5,1.0,1.0,10.0,3.0,1.0,0,4783.75,56078.75,60862.5,82.0
2,125,1121,44.08,44.936,5.5736,12.098879999999998,27.444,3.112,49.31422836752899,0.248,152.5,99.0,9.1,14.06,47.0,98.0,1,0.5,1.0,1.0,9.94,3.0,1.0,0,5510.0,55281.25,60791.25,178.0
3,143,1093,56.49060314685315,42.46853146853147,5.687412587412586,12.082377622377617,27.153846153846153,3.958041958041958,48.73010064043916,0.3916083916083916,210.25,100.0,9.1,14.06,47.0,110.75,2,0.5,1.0,1.0,9.94,2.5,1.0,0,8078.15625,53262.0,61340.15625,182.0
4,184,1087,50.45626698369565,40.91304347826087,5.69619565217391,12.101413043478258,27.39945652173913,3.788586956521739,48.21989995400184,0.625,180.5,100.0,9.1,14.06,47.0,109.75,2,0.5,1.0,1.0,9.94,2.5,1.0,0,9283.953125,52415.03125,61698.984375,258.1
5,215,1055,57.58270348837209,40.051162790697674,5.696279069767445,12.135534883720926,27.676744186046513,3.7093023255813953,47.62147511848341,0.8046511627906977,178.75,100.0,9.1,14.120000000000001,47.0,108.75,3,0.5,1.0,0.9,9.94,2.5,0.75,0,12380.28125,50240.65625,62620.9375,215.4
6,274,1038,49.90235087819343,39.916058394160586,5.770437956204382,12.164744525547443,27.536496350364963,4.5478102189781024,47.75847859465318,1.0291970802919708,175.0,100.0,9.2,14.120000000000001,47.0,122.828125,3,0.5,1.0,0.9,9.94,2.5,0.75,0,13673.244140625,49573.30078125,63246.544921875,443.7
7,307,1007,51.83768067996743,39.63192182410423,5.845602605863194,12.196677524429965,27.648208469055376,5.176547231270358,48.218476523709036,1.1921824104234529,170.375,101.0,9.2,14.120000000000001,46.0,121.828125,3,0.423828125,1.0,0.9,9.94,2.5,1.0,0,15914.16796875,48556.005859375,64470.173828125,601.1
8,349,973,53.548427986210605,38.65042979942693,5.840687679083095,12.177077363896844,27.597421203438394,6.515759312320922,48.19495720387975,1.4011461318051577,170.375,101.0,9.2,14.180000000000001,46.0,157.8125,4,0.423828125,1.0,0.9,9.94,7.0,1.0,0,18688.4013671875,46893.693359375,65582.0947265625,913.6999999999999
9,373,888,54.73691916785355,38.22252010723861,5.896246648793573,12.156246648793568,27.769436997319033,7.624932975871312,48.5138720263232,1.5924932975871313,170.8125,101.0,9.2,14.180000000000001,46.0,170.375,5,0.5,1.0,0.9,9.94,6.5,0.03125,0,20416.870849609375,43080.318359375,63497.189208984375,1185.8
