Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,12.5125,50.05,5.21,11.92,23.5,0.0,48.99333333333333,0.0,24.5,98.0,9.0,14.0,48.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1251.25,29396.0,30647.25,0.0
1,97,1132,49.93814432989691,49.81443298969072,5.247422680412371,11.927835051546392,23.969072164948454,1.6185567010309279,48.28202296819788,0.0,115.25,98.0,9.0,14.0,48.0,99.0,0,0.5,1.0,1.0,10.0,2.0,0.25,0,4844.0,54655.25,59499.25,84.0
2,118,1129,47.521186440677965,46.71186440677966,5.303389830508475,11.966610169491524,25.847457627118644,2.983050847457627,48.33193091231178,0.23728813559322035,157.0,98.0,9.0,14.06,48.0,179.0,1,0.5,1.0,0.9,9.94,3.0,1.0,0,5607.5,54566.75,60174.25,181.0
3,140,1139,50.97377232142857,45.17142857142857,5.257142857142857,11.992857142857142,26.392857142857142,3.5214285714285714,48.06752085162423,0.45,167.5,98.0,9.0,14.120000000000001,48.0,178.0,2,0.5,1.0,0.9,9.94,3.0,0.5,0,7136.328125,54748.90625,61885.234375,165.0
4,163,1172,52.52358128834356,43.11042944785276,5.46319018404908,11.962085889570552,27.3159509202454,3.6484662576687112,47.59370333831058,0.6319018404907976,164.0,99.0,9.1,14.120000000000001,48.5,177.0,2,1.703125,1.0,0.9,9.94,3.0,1.0,0,8561.34375,55779.8203125,64341.1640625,225.4
5,193,1202,57.78438714378238,42.6839378238342,5.460621761658029,11.982901554404144,26.94559585492228,3.8647668393782384,46.658544353161396,0.844559585492228,189.75,99.0,9.1,14.120000000000001,48.5,228.625,3,0.58203125,1.0,0.9,9.879999999999999,3.5,0.1640625,0,11152.38671875,56083.5703125,67235.95703125,222.2
6,227,1241,60.96042125550661,42.12334801762115,5.5453744493392065,11.914449339207048,27.803964757709252,4.326872246696036,46.22005628021757,1.026431718061674,233.875,99.0,9.1,14.120000000000001,48.5,227.625,3,0.58203125,1.0,0.9,9.879999999999999,3.5,0.75,0,13838.015625,57359.08984375,71197.10546875,306.0
7,248,1193,65.41860666582662,41.854838709677416,5.447580645161288,11.97435483870968,27.566532258064516,5.181048387096776,46.18320083298407,1.1774193548387097,249.0,99.0,9.1,14.120000000000001,48.5,226.625,4,0.58203125,1.0,0.9,9.879999999999999,3.5,1.0,0,16223.814453125,55096.55859375,71320.373046875,478.2
8,281,1192,64.21113211743773,42.08540925266904,5.419572953736655,11.930249110320286,28.585409252669038,5.933096085409253,46.16985961094799,1.3238434163701067,249.0,99.0,9.2,14.120000000000001,48.5,225.625,4,0.58203125,1.0,0.9,9.879999999999999,3.5,0.09375,0,18043.328125,55034.47265625,73077.80078125,616.4
9,312,1099,66.24918776292067,41.28846153846154,5.464423076923077,11.934743589743588,28.330128205128204,6.466346153846154,46.562020160373066,1.4967948717948718,374.625,99.0,9.2,14.120000000000001,48.5,172.0,4,0.58203125,1.0,0.8,9.879999999999999,3.0,1.0,0,20669.74658203125,51171.66015625,71841.40673828125,565.1
