Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,13.45,53.8,4.86,12.05,24.22,0.0,50.54,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1345.0,30324.0,31669.0,0.0
1,96,1135,51.1640625,53.03125,4.927083333333333,12.0625,25.083333333333332,1.7708333333333333,49.41784140969163,0.0,117.75,99.0,9.0,14.0,49.0,116.0,0,0.25,1.0,1.0,10.0,2.0,1.0,0,4911.75,56089.25,61001.0,85.0
2,111,1125,55.23254504504504,52.93693693693694,5.023423423423423,12.070450450450451,26.4009009009009,2.810810810810811,48.49466666666667,0.22522522522522523,189.5,99.0,9.1,14.0,49.0,115.0,1,2.5,2.0,0.9,10.0,3.0,0.25,0,6130.8125,54556.5,60687.3125,174.0
3,148,1111,48.86043074324324,52.29054054054054,5.059459459459458,12.156621621621621,26.050675675675677,3.3378378378378377,48.20319531953195,0.44594594594594594,187.0,99.0,9.1,14.06,49.5,114.0,2,3.0,1.0,0.9,9.94,2.5,1.0,0,7231.34375,53553.75,60785.09375,149.0
4,175,1088,56.65071428571429,51.41142857142857,5.043999999999999,12.1664,26.22,3.9102857142857146,47.63509593290441,0.6114285714285714,187.0,100.0,9.1,14.06,49.5,113.0,2,3.0,1.0,0.9,9.94,2.5,1.0,0,9913.875,51826.984375,61740.859375,218.3
5,213,1081,53.926019659624416,51.248826291079816,5.14225352112676,12.23755868544601,26.380281690140844,4.249765258215962,47.443975485661426,0.8356807511737089,219.75,100.0,9.1,14.06,49.5,118.1875,2,2.3125,1.0,0.9,9.94,2.5,0.5,0,11486.2421875,51286.9375,62773.1796875,307.8
6,243,1046,59.090840406378604,49.93004115226338,5.136213991769548,12.223292181069956,26.84567901234568,4.51522633744856,47.261124970124285,1.008230452674897,216.1875,100.0,9.1,14.120000000000001,49.5,187.0,3,1.5859375,1.0,0.9,9.94,2.5,0.79296875,0,14359.07421875,49435.13671875,63794.2109375,403.1
7,294,1018,53.64014668367347,48.13945578231292,5.1367346938775515,12.278163265306121,26.267006802721088,4.7418367346938775,47.83966723968566,1.251700680272109,216.1875,100.0,9.2,14.120000000000001,49.5,186.0,3,0.396484375,1.0,0.9,9.879999999999999,2.5,1.0,0,15770.203125,48700.78125,64470.984375,488.7
8,332,980,56.920398390436745,46.78012048192771,5.235542168674698,12.231626506024096,27.191265060240966,4.84578313253012,47.53141741071428,1.4487951807228916,198.75,100.0,9.2,14.180000000000001,49.5,185.0,4,0.396484375,1.0,0.9,9.879999999999999,2.5,1.0,0,18897.572265625,46580.7890625,65478.361328125,521.0
9,372,933,57.261271158854164,47.71236559139785,5.163709677419356,12.253333333333332,27.447580645161292,5.45,48.498766998258304,1.618279569892473,218.28125,100.0,9.2,14.180000000000001,49.5,242.25,4,0.396484375,1.0,0.8,9.879999999999999,2.5,1.0,0,21301.19287109375,45249.349609375,66550.54248046875,744.5
10,404,841,58.799826442605195,46.977722772277225,5.104702970297032,12.271881188118817,28.58910891089109,6.433415841584159,48.08283131131094,1.7698019801980198,255.875,100.0,9.2,14.180000000000001,49.5,241.25,4,2.3125,1.0,0.8,9.879999999999999,2.5,0.396484375,0,23755.1298828125,40437.6611328125,64192.791015625,1082.5
11,459,766,51.440371444801876,46.96078431372549,5.076688453159037,12.316470588235289,28.845315904139433,6.457298474945536,49.12441355254569,1.9760348583877996,203.5625,99.0,9.2,14.180000000000001,49.0,240.25,5,2.3125,1.0,0.8,9.879999999999999,2.5,1.0,0,23611.130493164062,37629.30078125,61240.43127441406,1128.0
12,507,663,51.53559469189164,44.81065088757396,5.096252465483233,12.346351084812635,29.05128205128205,6.612820512820516,49.4488726079374,2.136094674556213,245.3125,99.0,9.2,14.180000000000001,49.0,239.25,5,1.5380859375,1.0,0.8,9.879999999999999,2.0,0.59375,0,26128.546508789062,32784.6025390625,58913.14904785156,1180.2
13,563,554,50.477911832277556,43.793960923623445,5.176376554174064,12.322273534635881,29.45293072824156,7.758969804618116,50.59495792320059,2.3214920071047955,248.87841796875,99.0,9.2,14.180000000000001,49.5,220.0,6,2.3125,1.0,0.8,9.819999999999999,2.0,1.0,0,28419.064361572266,28029.606689453125,56448.67105102539,1424.4
