Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,12.2425,48.97,5.04,12.14,26.65,0.0,49.61333333333334,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1224.25,29768.0,30992.25,0.0
1,96,1137,47.268229166666664,49.197916666666664,5.041666666666667,12.114583333333334,27.645833333333332,1.9791666666666667,49.156992084432716,0.0,118.5,99.0,9.0,14.0,49.0,99.0,0,0.5,1.0,1.0,10.0,2.0,1.0,0,4537.75,55891.5,60429.25,103.0
2,122,1140,48.60553278688525,46.442622950819676,5.086885245901638,12.203934426229509,26.68032786885246,3.1639344262295084,48.993201754385964,0.22950819672131148,189.25,100.0,9.1,14.06,49.0,98.0,1,0.5,1.0,0.9,9.94,2.0,1.0,0,5929.875,55852.25,61782.125,149.0
3,148,1149,54.936760979729726,46.472972972972975,5.061486486486485,12.186081081081078,26.986486486486488,3.9324324324324325,48.64273281114012,0.3918918918918919,171.5,100.0,9.1,14.06,49.0,99.0,2,0.5,1.0,0.9,9.94,2.0,1.0,0,8130.640625,55890.5,64021.140625,172.0
4,181,1190,49.7679989640884,44.86187845303867,4.94088397790055,12.348508287292812,26.895027624309392,3.962983425414365,48.23828781512605,0.6187845303867403,156.75,100.0,9.1,14.06,49.0,128.5,2,0.5,1.0,0.9,9.94,2.0,0.5,0,9008.0078125,57403.5625,66411.5703125,322.2
5,200,1223,56.991875,45.275,4.828999999999998,12.325099999999996,27.4725,4.166,47.90498517988553,0.78,160.25,100.0,9.1,14.120000000000001,49.0,127.5,3,1.1640625,1.0,0.9,9.94,2.0,1.0,0,11398.375,58587.796875,69986.171875,326.1
6,237,1230,59.75748285864979,44.46835443037975,4.945147679324896,12.329282700421935,27.60548523206751,4.663291139240507,47.3784775152439,0.9620253164556962,175.375,100.0,9.1,14.120000000000001,49.0,141.625,3,0.58203125,1.0,0.8,9.94,2.0,1.0,0,14162.5234375,58275.52734375,72438.05078125,284.1
7,271,1179,62.686570283671585,44.59778597785978,4.960147601476013,12.302287822878224,27.284132841328415,5.494095940959409,47.32960599554708,1.118081180811808,221.125,100.0,9.1,14.120000000000001,49.0,140.625,4,2.0,1.0,0.8,9.879999999999999,2.0,0.25,0,16988.060546875,55801.60546875,72789.666015625,419.5
8,304,1160,62.38373445209704,43.348684210526315,4.978289473684209,12.300657894736837,27.65296052631579,6.0598684210526335,47.09580078125,1.319078947368421,191.25,100.0,9.1,14.120000000000001,49.0,161.9375,4,3.423828125,1.0,0.8,9.879999999999999,1.5,1.0,0,18964.6552734375,54631.12890625,73595.7841796875,604.6
9,323,1118,67.07706075851394,43.93188854489164,5.052941176470586,12.25851393188854,28.41640866873065,6.726625386996903,46.627339207848834,1.4427244582043344,225.40625,100.0,9.1,14.120000000000001,49.0,175.375,4,4.2041015625,1.0,0.8,9.879999999999999,1.5,0.09375,0,21665.890625,52129.365234375,73795.255859375,778.0
10,364,1044,64.1953594501202,43.58791208791209,5.102747252747255,12.269615384615388,28.572802197802197,6.765659340659341,46.63038091549928,1.6373626373626373,191.0,100.0,9.1,14.180000000000001,49.5,174.375,4,3.12158203125,1.0,0.8,9.879999999999999,1.5,1.0,0,23367.11083984375,48682.11767578125,72049.228515625,792.7
11,402,953,65.94532737921719,44.681592039801,5.141293532338311,12.272786069651746,29.114427860696516,6.959452736318408,46.35262629217766,1.756218905472637,225.85546875,100.0,9.1,14.180000000000001,49.5,173.375,5,2.986328125,1.0,0.8,9.879999999999999,2.5,1.0,0,26510.021606445312,44174.05285644531,70684.07446289062,845.7
12,473,853,59.620837479766784,44.266384778012686,5.123467230443978,12.310486257928106,29.457716701902747,6.95581395348837,47.3951622089775,1.9534883720930232,287.85546875,100.0,9.1,14.180000000000001,50.0,172.375,5,2.986328125,1.0,0.8,9.879999999999999,2.5,0.8984375,0,28200.656127929688,40428.07336425781,68628.7294921875,868.5
13,523,750,58.666696289529305,44.16061185468451,5.146845124282986,12.319541108986616,29.667304015296367,7.975908221797319,48.241346354166666,2.1166347992351815,243.921875,100.0,9.2,14.180000000000001,50.0,171.375,6,2.610137939453125,1.0,0.8,9.819999999999999,2.0,0.1875,0,30682.682159423828,36181.009765625,66863.69192504883,1295.1
14,541,666,57.44339652070276,44.67467652495379,5.258410351201484,12.296414048059125,29.756007393715343,9.266173752310529,50.198106187241926,2.310536044362292,256.921875,100.0,9.2,14.180000000000001,50.0,191.0,6,2.738525390625,1.0,0.8,9.819999999999999,2.0,0.224609375,0,31076.877517700195,33431.938720703125,64508.81623840332,2095.9
15,548,610,55.68757607118927,44.7956204379562,5.3049270072992805,12.274562043795614,30.135036496350367,10.57116788321167,52.051657854924436,2.4963503649635035,250.9541015625,100.0,9.2,14.180000000000001,50.0,256.921875,6,2.738525390625,1.0,0.7000000000000001,9.819999999999999,2.0,0.6875,0,30516.79168701172,31751.511291503906,62268.302978515625,2354.7
16,561,557,54.192077969909775,45.15864527629233,5.293048128342253,12.239358288770044,30.4349376114082,11.447950089126556,53.29096962947606,2.6488413547237077,250.9541015625,100.0,9.2,14.180000000000001,50.0,255.921875,7,2.9512672424316406,1.0,0.7000000000000001,9.819999999999999,2.0,0.125,0,30401.755741119385,29683.070083618164,60084.82582473755,2192.2
17,567,516,51.611543382917134,44.87830687830688,5.3135802469135855,12.188465608465608,30.51410934744268,11.768606701940035,55.40255341049313,2.797178130511464,250.9541015625,101.0,9.2,14.180000000000001,50.0,254.921875,7,1.9957427978515625,1.0,0.7000000000000001,9.879999999999999,2.5,0.44921875,0,29263.745098114014,28587.717559814453,57851.46265792847,2170.3
18,580,491,48.04516422995206,44.560344827586206,5.363448275862074,12.21224137931035,30.598275862068967,11.497586206896553,57.82991780671471,2.95,250.9541015625,101.0,9.2,14.180000000000001,50.0,253.921875,7,0.9978713989257812,1.0,0.7000000000000001,9.879999999999999,2.5,0.8673095703125,0,27866.195253372192,28394.489643096924,56260.684896469116,2138.5
19,592,428,49.76653203126546,44.138513513513516,5.419425675675684,12.226452702702701,30.77364864864865,11.846452702702706,59.54611201152623,3.1317567567567566,250.9541015625,101.0,9.2,14.180000000000001,50.0,252.921875,7,0.9978713989257812,1.0,0.7000000000000001,9.879999999999999,2.5,0.2135009765625,0,29461.786962509155,25485.735940933228,54947.52290344238,2142.5
20,586,432,48.67437604669825,45.01706484641638,5.503583617747446,12.229556313993179,31.658703071672356,11.938737201365193,57.586170761673536,3.3088737201365186,196.34716796875,101.0,9.299999999999999,14.180000000000001,50.0,251.921875,7,0.9978713989257812,1.0,0.7000000000000001,9.879999999999999,3.5,1.0,0,28523.184363365173,24877.22576904297,53400.41013240814,2515.9
21,593,398,49.33705910462352,44.35244519392917,5.523777403035422,12.248330522765606,31.895446880269816,12.742158516020233,58.26970305993928,3.440134907251265,268.11834716796875,101.0,9.299999999999999,14.180000000000001,50.0,249.9541015625,7,1.7404327392578125,1.0,0.7000000000000001,9.879999999999999,4.5,1.0,0,29256.876049041748,23191.341817855835,52448.21786689758,2435.7
22,589,394,47.279520748426634,42.969439728353144,5.523259762309004,12.257147707979643,31.806451612903224,12.70152801358234,60.29832307457319,3.6502546689303905,268.11834716796875,101.0,9.299999999999999,14.180000000000001,50.0,248.9541015625,7,1.3639907836914062,1.0,0.7000000000000001,9.879999999999999,4.5,1.0,0,27847.637720823288,23757.539291381836,51605.177012205124,2833.1
23,595,369,48.107115374493,43.46050420168067,5.46386554621849,12.290823529411767,31.98067226890756,12.452941176470585,59.58090775607401,3.8252100840336136,268.11834716796875,101.0,9.299999999999999,14.180000000000001,50.0,247.9541015625,8,1.3639907836914062,1.0,0.7000000000000001,9.819999999999999,10.0,0.7619196176528931,0,28623.733647823334,21985.35496199131,50609.088609814644,2399.7
24,616,345,48.38753828764349,43.36038961038961,5.493344155844162,12.292337662337658,31.991883116883116,11.912987012987013,57.39305973001149,4.038961038961039,268.11834716796875,101.0,9.299999999999999,14.180000000000001,50.0,203.19195556640625,9,0.7619196176528931,1.0,0.7000000000000001,9.819999999999999,9.5,0.38095980882644653,1,29806.72358518839,19800.605606853962,49607.32919204235,2132.7
25,599,336,48.4801941914033,42.58931552587646,5.572621035058431,12.328981636060094,32.356427378964945,12.05459098497495,59.10400487624464,4.207011686143573,268.1591796875,101.0,9.299999999999999,14.180000000000001,47.0,252.37091064453125,9,0.7619196176528931,1.0,0.7000000000000001,9.819999999999999,9.5,0.7404327392578125,1,29039.636320650578,19858.945638418198,48898.581959068775,2511.1
26,604,339,46.38873802036639,41.7682119205298,5.564569536423844,12.337086092715225,32.69205298013245,12.683278145695368,59.057517421456566,4.354304635761589,250.0901641845703,97.0,9.299999999999999,14.180000000000001,47.0,268.11834716796875,9,0.7619196176528931,1.0,0.7000000000000001,9.819999999999999,9.5,0.5777740478515625,1,28018.7977643013,20020.498405873775,48039.296170175076,2613.4
27,589,338,44.759135740823375,40.864176570458405,5.5254668930390505,12.284176570458408,32.98217317487266,13.32988115449916,63.3835791063732,4.471986417657046,250.0901641845703,97.0,9.299999999999999,14.180000000000001,47.0,267.11834716796875,9,1.8885955810546875,2.0,0.7000000000000001,9.819999999999999,9.0,0.36399078369140625,1,26363.130951344967,21423.64973795414,47786.78068929911,2760.2000000000003
28,565,338,48.37112029967582,39.35398230088496,5.551858407079644,12.299008849557525,33.45132743362832,13.826902654867267,59.71728676557541,4.601769911504425,309.94012451171875,97.0,9.299999999999999,14.240000000000002,47.0,258.04307556152344,9,2.3415589928627014,1.0,0.7000000000000001,9.819999999999999,9.0,0.8080945014953613,1,27329.68296931684,20184.44292676449,47514.12589608133,2750.9
29,574,364,44.56907027736566,38.18641114982579,5.517073170731709,12.352578397212547,33.640243902439025,13.428745644599314,57.26783457210103,4.794425087108014,268.2698516845703,97.0,9.299999999999999,14.240000000000002,47.0,257.04307556152344,9,2.3415589928627014,1.0,0.7000000000000001,9.819999999999999,9.0,2.0,1,25582.646339207888,20845.491784244776,46428.13812345266,2552.3
30,594,347,43.986999974946684,38.053872053872055,5.362289562289564,12.330774410774405,34.15151515151515,13.111784511784508,55.59265676883696,4.937710437710438,269.8627166748047,97.0,9.299999999999999,14.240000000000002,47.0,256.04307556152344,9,2.49166202545166,1.0,0.7000000000000001,9.819999999999999,10.0,1.0,1,26128.27798511833,19290.651898786426,45418.929883904755,2247.9
31,627,326,43.091665146370346,37.355661881977674,5.342583732057418,12.338405103668249,34.14114832535885,13.173843700159487,53.707486043998436,5.098883572567783,268.2698516845703,97.0,9.299999999999999,14.240000000000002,47.0,255.04307556152344,9,2.49166202545166,1.0,1.5999999999999996,9.819999999999999,10.0,0.2736635208129883,1,27018.47404677421,17508.64045034349,44527.1144971177,2342.7
32,634,332,41.358940690506124,37.329652996845425,5.321135646687703,12.274164037854879,34.46845425867508,12.418138801261826,52.95247214121452,5.287066246056782,284.4449005126953,94.0,9.299999999999999,14.240000000000002,47.0,254.04307556152344,10,2.49166202545166,1.0,1.5999999999999996,9.819999999999999,10.0,0.3415589928627014,1,26221.56839778088,17580.22075088322,43801.7891486641,2439.4
33,644,286,43.06147527178425,36.53416149068323,5.312111801242239,12.252981366459634,34.51086956521739,13.10232919254659,55.36742433306429,5.434782608695652,282.4565734863281,94.0,9.299999999999999,14.300000000000002,47.0,230.72882080078125,10,2.49166202545166,1.0,1.5999999999999996,9.819999999999999,10.0,0.437971830368042,1,27731.59007502906,15835.083359256387,43566.67343428545,2378.7
34,642,300,39.488190881733864,36.47663551401869,5.349065420560749,12.20663551401869,34.71261682242991,13.730218068535812,57.0529103761663,5.593457943925234,282.4565734863281,94.0,9.299999999999999,14.300000000000002,47.0,215.64628982543945,10,2.49166202545166,2.0,1.5999999999999996,9.759999999999998,10.0,0.06281712651252747,1,25351.41854607314,17115.87311284989,42467.29165892303,3124.1
