Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,12.03,48.12,5.5,12.15,25.06,0.0,53.843333333333334,0.0,24.75,99.0,9.0,14.0,49.0,99.0,0,0.25,1.0,1.0,10.0,1.0,1.0,0,1203.0,32306.0,33509.0,0.0
1,96,1128,53.4296875,47.302083333333336,5.479166666666667,12.145833333333334,25.947916666666668,1.8645833333333333,52.38984929078014,0.0,116.0,99.0,9.0,14.0,49.0,99.0,0,0.5,1.0,1.0,10.0,2.0,1.0,0,5129.25,59095.75,64225.0,107.0
2,124,1112,53.23991935483871,45.91935483870968,5.571774193548385,12.187419354838708,25.717741935483872,3.274193548387097,51.69964028776978,0.23387096774193547,183.5,99.0,9.1,14.06,49.0,98.0,1,0.5,1.0,0.9,10.0,2.0,1.0,0,6601.75,57490.0,64091.75,168.0
3,151,1098,52.751345198675494,45.82119205298013,5.601986754966885,12.217350993377485,25.56291390728477,4.112582781456954,50.99248633879781,0.41721854304635764,180.5,100.0,9.1,14.06,49.0,99.0,2,0.5,1.0,0.9,9.94,2.0,1.0,0,7965.453125,55989.75,63955.203125,228.0
4,190,1091,50.98712993421053,43.642105263157895,5.664210526315789,12.18421052631579,24.971052631578946,3.8678947368421053,50.46511228230981,0.6473684210526316,180.5,100.0,9.1,14.06,49.5,99.0,2,0.75,1.0,0.8,9.94,2.0,1.0,0,9687.5546875,55057.4375,64744.9921875,236.8
5,218,1074,54.978318520642205,42.69724770642202,5.868807339449542,12.066330275229358,24.942660550458715,4.0944954128440365,49.69113710428305,0.8440366972477065,180.5,100.0,9.1,14.120000000000001,49.5,164.25,2,0.75,1.0,0.8,9.94,1.5,1.0,0,11985.2734375,53368.28125,65353.5546875,331.0
6,263,1053,54.196277923003805,41.665399239543724,5.980608365019015,12.099543726235742,25.317490494296578,4.077186311787071,49.51273148148148,1.0228136882129277,160.5,100.0,9.1,14.120000000000001,49.5,180.5,3,1.55078125,1.0,0.8,9.94,1.5,1.0,0,14253.62109375,52136.90625,66390.52734375,329.1
7,314,1022,53.06825985270701,41.78025477707006,5.988853503184711,12.098343949044587,25.337579617834393,4.726751592356688,49.49015410958904,1.2292993630573248,191.4375,100.0,9.2,14.120000000000001,49.5,179.5,3,1.369140625,1.0,0.8,9.879999999999999,1.5,0.5,0,16663.43359375,50578.9375,67242.37109375,545.5
8,352,1000,52.966888427734375,38.53409090909091,6.160511363636371,12.161022727272728,25.892045454545453,5.921875,49.540171875,1.4289772727272727,203.25,100.0,9.2,14.120000000000001,49.5,180.78125,4,1.55078125,1.0,0.8,9.879999999999999,1.5,0.25,0,18644.3447265625,49540.171875,68184.5166015625,1015.8000000000001
9,364,920,53.78729650476477,37.4010989010989,6.045604395604396,12.084835164835168,26.310439560439562,6.556318681318688,50.44156547214674,1.620879120879121,204.8125,100.0,9.1,14.120000000000001,49.5,179.78125,4,1.55078125,2.0,0.7000000000000001,9.879999999999999,2.0,1.0,0,19578.575927734375,46406.240234375,65984.81616210938,1284.5
10,415,863,50.53342138083584,37.4289156626506,6.138072289156634,12.131084337349408,27.019277108433734,7.205783132530125,49.792331664614714,1.819277108433735,195.66015625,100.0,9.2,14.120000000000001,49.5,178.78125,4,0.6845703125,2.0,0.7000000000000001,9.879999999999999,1.5,1.0,0,20971.369873046875,42970.7822265625,63942.152099609375,1240.5
11,458,765,51.56751261215543,36.58951965065502,6.075764192139745,12.123930131004373,26.647379912663755,7.77685589519651,49.826309104370914,2.013100436681223,182.828125,99.0,9.2,14.180000000000001,50.0,191.4375,5,1.55078125,1.0,0.7000000000000001,9.879999999999999,1.5,1.0,0,23617.920776367188,38117.12646484375,61735.04724121094,1257.9
12,501,708,48.60679349309194,36.159680638722556,6.172455089820361,12.195249500998008,27.062874251497007,8.198203592814373,49.2104216322387,2.2375249500998002,184.42578125,98.0,9.299999999999999,14.180000000000001,50.0,190.4375,5,1.08447265625,1.0,0.7000000000000001,9.879999999999999,1.5,1.0,0,24352.003540039062,34840.978515625,59192.98205566406,1730.9
13,547,634,46.919583950007855,34.82998171846435,6.18939670932359,12.188190127970753,26.490859232175502,8.572943327239486,49.10193275427593,2.4753199268738575,217.765625,98.0,9.299999999999999,14.120000000000001,50.0,182.48828125,6,1.08447265625,1.0,0.6000000000000001,9.819999999999999,1.5,1.0,0,25665.012420654297,31130.625366210938,56795.637786865234,1850.9
