Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat
0,100,600,13.6525,54.61,4.84,12.02,23.09,0.0,49.89333333333333,0.0,24.5,98.0,9.0,14.0,48,99.0,0,0.75,3.0,1.0,10.0,1,1.0,0,1365.25,29936.0,31301.25,0.0
1,96,1132,48.8984375,54.052083333333336,4.885416666666667,12.072916666666666,23.958333333333332,1.65625,49.185512367491164,0.0,116.25,98.0,9.0,14.0,48,109.5,0,1.0,3.0,1.0,10.0,2,1.0,0,4694.25,55678.0,60372.25,81.0
2,113,1104,55.707411504424776,50.93805309734513,4.965486725663717,12.054159292035397,24.336283185840706,2.8584070796460175,48.82925724637681,0.17699115044247787,186.75,98.0,9.0,14.06,48,108.5,1,1.25,3.0,1.0,9.94,2,1.0,0,6294.9375,53907.5,60202.4375,136.0
3,143,1097,52.63767482517483,52.13286713286713,5.016083916083916,12.064195804195803,24.104895104895103,3.4125874125874125,47.9450774840474,0.3776223776223776,147.0,98.0,9.1,14.06,48,117.25,1,1.25,3.0,1.0,9.94,2,1.0,0,7527.1875,52595.75,60122.9375,160.0
4,175,1078,57.329375,49.56,5.056,12.112342857142856,24.885714285714286,3.309714285714286,46.82548701298701,0.6171428571428571,188.25,98.0,9.1,14.120000000000001,48,116.25,2,5.203125,3.0,0.9,9.94,2,1.0,0,10032.640625,50477.875,60510.515625,200.1
5,211,1050,55.767069016587676,48.99526066350711,5.1227488151658775,12.120758293838861,24.729857819905213,3.164454976303318,47.042053571428575,0.8199052132701422,177.5,98.0,9.2,14.120000000000001,48,137.5,3,4.90234375,3.0,0.9,9.879999999999999,2,0.25,0,11766.8515625,49394.15625,61161.0078125,193.1
6,257,1015,55.728302833171206,47.05836575875487,5.1649805447470785,12.121789883268482,25.0,3.428793774319066,46.99259544334976,1.0077821011673151,177.5,98.0,9.2,14.120000000000001,48,136.5,3,3.369140625,3.0,0.9,9.879999999999999,2,1.0,0,14322.173828125,47697.484375,62019.658203125,280.7
7,307,983,54.7998428593241,45.29315960912052,5.18208469055375,12.201889250814327,24.57328990228013,4.078501628664497,46.85200756612411,1.201954397394137,214.0625,98.0,9.299999999999999,14.120000000000001,48,135.5,4,2.708984375,2.0,0.9,9.879999999999999,2,0.5,0,16823.5517578125,46055.5234375,62879.0751953125,472.0
8,341,959,54.01447660832111,44.54545454545455,5.223753665689145,12.200997067448677,24.897360703812318,5.130791788856306,47.20950371480709,1.3900293255131966,204.625,98.0,9.299999999999999,14.120000000000001,48,167.25,4,2.708984375,2.0,0.8,9.879999999999999,2,1.0,0,18418.9365234375,45273.9140625,63692.8505859375,872.0
9,385,862,52.81816976968344,44.41298701298701,5.194025974025974,12.168727272727276,24.506493506493506,6.586233766233762,47.631728878154,1.5584415584415585,177.5,96.0,9.299999999999999,14.120000000000001,48,166.25,5,2.583984375,2.0,0.8,9.879999999999999,2,1.0,0,20334.995361328125,41058.55029296875,61393.545654296875,1000.7
10,428,784,51.01875048485872,43.89252336448598,5.254205607476638,12.16714953271029,24.242990654205606,6.9462616822429935,47.550945048429526,1.7383177570093458,196.875,97.0,9.299999999999999,14.120000000000001,48,174.0625,6,2.0419921875,2.0,0.8,9.819999999999999,2,1.0,0,21836.02520751953,37279.94091796875,59115.96612548828,1132.7
11,436,721,50.94810709822069,42.91743119266055,5.403440366972478,12.16908256880735,24.94954128440367,7.08830275229358,48.25349584994799,1.9587155963302751,167.53125,97.0,9.299999999999999,14.120000000000001,48,196.875,6,1.02099609375,1.0,0.8,9.819999999999999,2,0.25,0,22213.37469482422,34790.7705078125,57004.14520263672,1325.0
12,473,657,48.85882710301599,42.61099365750528,5.421987315010573,12.116701902748424,25.372093023255815,7.231078224101482,47.90479286693184,2.126849894291755,221.15625,97.0,9.299999999999999,14.120000000000001,48,154.40625,6,1.02099609375,1.0,0.9,9.819999999999999,2,1.0,0,23110.225219726562,31473.44891357422,54583.67413330078,1430.1
13,506,580,47.6118641125826,42.69565217391305,5.4889328063241125,12.105573122529634,25.476284584980238,7.936758893280638,48.90848504428206,2.292490118577075,221.15625,97.0,9.299999999999999,14.120000000000001,48,162.875,6,1.02099609375,1.0,0.9,9.819999999999999,2,0.708984375,0,24091.603240966797,28366.921325683594,52458.52456665039,1450.7
14,528,540,44.79491226600878,42.28030303030303,5.621022727272732,12.104810606060601,25.96969696969697,8.255681818181822,49.085318897388596,2.4829545454545454,221.15625,97.0,9.299999999999999,14.180000000000001,48,161.875,7,1.02099609375,2.0,0.9,9.819999999999999,2,1.0,0,23651.713676452637,26506.072204589844,50157.78588104248,1740.7
